"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"RandomSearch",50,1,7.1656390668,19
"2",5,1,"RandomSearch",100,1,3.754506973,19
"3",5,1,"RandomSearch",500,1,3.754506973,19
"4",5,1,"RandomSearch",1000,1,1.5806135327,19
"5",5,1,"RandomSearch",5000,1,1.3691700882,19
"6",5,1,"RandomSearch",10000,1,1.3691700882,19
"7",5,1,"RandomSearch",50,2,9.9196668085,19
"8",5,1,"RandomSearch",100,2,9.9196668085,19
"9",5,1,"RandomSearch",500,2,3.6899892527,19
"10",5,1,"RandomSearch",1000,2,3.4976821955,19
"11",5,1,"RandomSearch",5000,2,0.6690935392,19
"12",5,1,"RandomSearch",10000,2,0.6690935392,19
"13",5,1,"RandomSearch",50,3,13.2191155007,19
"14",5,1,"RandomSearch",100,3,13.1451127436,19
"15",5,1,"RandomSearch",500,3,3.1532855819,19
"16",5,1,"RandomSearch",1000,3,2.9579325862,19
"17",5,1,"RandomSearch",5000,3,2.6623164661,19
"18",5,1,"RandomSearch",10000,3,1.1516081678,19
"19",5,1,"RandomSearch",50,4,13.4925986007,19
"20",5,1,"RandomSearch",100,4,5.0868818676,19
"21",5,1,"RandomSearch",500,4,5.0868818676,19
"22",5,1,"RandomSearch",1000,4,5.0868818676,19
"23",5,1,"RandomSearch",5000,4,1.7513398189,19
"24",5,1,"RandomSearch",10000,4,1.7513398189,19
"25",5,1,"RandomSearch",50,5,11.5767077175,19
"26",5,1,"RandomSearch",100,5,8.5163069509,19
"27",5,1,"RandomSearch",500,5,3.623067456,19
"28",5,1,"RandomSearch",1000,5,3.623067456,19
"29",5,1,"RandomSearch",5000,5,0.6164689199,19
"30",5,1,"RandomSearch",10000,5,0.6164689199,19
"31",5,1,"RandomSearch",50,6,12.7461066905,19
"32",5,1,"RandomSearch",100,6,8.7216626781,19
"33",5,1,"RandomSearch",500,6,2.9919852093,19
"34",5,1,"RandomSearch",1000,6,2.9919852093,19
"35",5,1,"RandomSearch",5000,6,0.9227096102,19
"36",5,1,"RandomSearch",10000,6,0.9227096102,19
"37",5,1,"RandomSearch",50,7,7.5925342431,19
"38",5,1,"RandomSearch",100,7,7.5925342431,19
"39",5,1,"RandomSearch",500,7,5.6271052417,19
