"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"EMNA",50,1,7.8041035484,38
"2",5,1,"EMNA",100,1,6.3161899784,38
"3",5,1,"EMNA",500,1,5.9567284211,38
"4",5,1,"EMNA",1000,1,5.9567284211,38
"5",5,1,"EMNA",5000,1,5.9567284211,38
"6",5,1,"EMNA",10000,1,5.9567284211,38
"7",5,1,"EMNA",50,2,8.2195352821,38
"8",5,1,"EMNA",100,2,6.5552955064,38
"9",5,1,"EMNA",500,2,5.0126730712,38
"10",5,1,"EMNA",1000,2,5.0126730712,38
"11",5,1,"EMNA",5000,2,5.0126730712,38
"12",5,1,"EMNA",10000,2,5.0126730712,38
"13",5,1,"EMNA",50,3,7.3425152723,38
"14",5,1,"EMNA",100,3,5.6537528292,38
"15",5,1,"EMNA",500,3,5.6537528292,38
"16",5,1,"EMNA",1000,3,5.6537528292,38
"17",5,1,"EMNA",5000,3,5.6537528292,38
"18",5,1,"EMNA",10000,3,5.6537528292,38
"19",5,1,"EMNA",50,4,6.5891499577,38
"20",5,1,"EMNA",100,4,6.5891499577,38
"21",5,1,"EMNA",500,4,6.5891499577,38
"22",5,1,"EMNA",1000,4,6.5891499577,38
"23",5,1,"EMNA",5000,4,6.5891499577,38
"24",5,1,"EMNA",10000,4,6.5891499577,38
"25",5,1,"EMNA",50,5,6.204857311,38
"26",5,1,"EMNA",100,5,6.204857311,38
"27",5,1,"EMNA",500,5,6.204857311,38
"28",5,1,"EMNA",1000,5,6.204857311,38
"29",5,1,"EMNA",5000,5,6.204857311,38
"30",5,1,"EMNA",10000,5,6.204857311,38
"31",5,1,"EMNA",50,6,5.250014526,38
"32",5,1,"EMNA",100,6,5.250014526,38
"33",5,1,"EMNA",500,6,5.250014526,38
"34",5,1,"EMNA",1000,6,5.250014526,38
"35",5,1,"EMNA",5000,6,5.250014526,38
"36",5,1,"EMNA",10000,6,5.250014526,38
"37",5,1,"EMNA",50,7,3.5461571145,38
"38",5,1,"EMNA",100,7,3.5461571145,38
"39",5,1,"EMNA",500,7,3.5461571145,38
"40",5,1,"EMNA",1000,7,3.5461571145,38
"41",5,1,"EMNA",5000,7,3.5461571145,38
"42",5,1,"EMNA",10000,7,3.5461571145,38
"43",5,1,"EMNA",50,8,5.2045919088,38
"44",5,1,"EMNA",100,8,5.2045919088,38
"45",5,1,"EMNA",500,8,5.2045919088,38
"46",5,1,"EMNA",1000,8,5.2045919088,38
"47",5,1,"EMNA",5000,8,5.2045919088,38
"48",5,1,"EMNA",10000,8,5.2045919088,38
"49",5,1,"EMNA",50,9,10.8564186098,38
"50",5,1,"EMNA",100,9,7.7307248927,38
"51",5,1,"EMNA",500,9,7.3948050521,38
"52",5,1,"EMNA",1000,9,7.3948050521,38
"53",5,1,"EMNA",5000,9,7.3948050521,38
"54",5,1,"EMNA",10000,9,7.3948050521,38
"55",5,1,"EMNA",50,10,7.6822328508,38
"56",5,1,"EMNA",100,10,6.2760802542,38
"57",5,1,"EMNA",500,10,5.8313320373,38
"58",5,1,"EMNA",1000,10,5.8313320373,38
"59",5,1,"EMNA",5000,10,5.8313320373,38
"60",5,1,"EMNA",10000,10,5.8313320373,38
"61",5,1,"EMNA",50,11,7.1043435113,38
"62",5,1,"EMNA",100,11,7.1043435113,38
"63",5,1,"EMNA",500,11,7.1043435113,38
"64",5,1,"EMNA",1000,11,7.1043435113,38
"65",5,1,"EMNA",5000,11,7.1043435113,38
"66",5,1,"EMNA",10000,11,7.1043435113,38
"67",5,1,"EMNA",50,12,8.2145713576,38
"68",5,1,"EMNA",100,12,5.7210727828,38
"69",5,1,"EMNA",500,12,5.7210727828,38
"70",5,1,"EMNA",1000,12,5.7210727828,38
"71",5,1,"EMNA",5000,12,5.7210727828,38
"72",5,1,"EMNA",10000,12,5.7210727828,38
"73",5,1,"EMNA",50,13,7.6508922673,38
"74",5,1,"EMNA",100,13,7.6508922673,38
"75",5,1,"EMNA",500,13,7.2338734586,38
"76",5,1,"EMNA",1000,13,7.2338734586,38
"77",5,1,"EMNA",5000,13,7.2338734586,38
"78",5,1,"EMNA",10000,13,7.2338734586,38
"79",5,1,"EMNA",50,14,7.675914635,38
"80",5,1,"EMNA",100,14,6.0909012817,38
"81",5,1,"EMNA",500,14,6.0909012817,38
"82",5,1,"EMNA",1000,14,6.0909012817,38
"83",5,1,"EMNA",5000,14,6.0909012817,38
"84",5,1,"EMNA",10000,14,6.0909012817,38
"85",5,1,"EMNA",50,15,6.7002980001,38
"86",5,1,"EMNA",100,15,6.7002980001,38
"87",5,1,"EMNA",500,15,6.571898059,38
"88",5,1,"EMNA",1000,15,6.571898059,38
"89",5,1,"EMNA",5000,15,6.571898059,38
"90",5,1,"EMNA",10000,15,6.571898059,38
"91",5,1,"EMNA",50,16,8.0140497291,38
"92",5,1,"EMNA",100,16,7.037925716,38
"93",5,1,"EMNA",500,16,6.51925813,38
"94",5,1,"EMNA",1000,16,6.51925813,38
"95",5,1,"EMNA",5000,16,6.51925813,38
"96",5,1,"EMNA",10000,16,6.51925813,38
"97",5,1,"EMNA",50,17,5.297086924,38
"98",5,1,"EMNA",100,17,5.297086924,38
"99",5,1,"EMNA",500,17,5.297086924,38
"100",5,1,"EMNA",1000,17,5.297086924,38
"101",5,1,"EMNA",5000,17,5.297086924,38
"102",5,1,"EMNA",10000,17,5.297086924,38
"103",5,1,"EMNA",50,18,4.9115927088,38
"104",5,1,"EMNA",100,18,2.3267888852,38
"105",5,1,"EMNA",500,18,2.3267888852,38
"106",5,1,"EMNA",1000,18,2.3267888852,38
"107",5,1,"EMNA",5000,18,2.3267888852,38
"108",5,1,"EMNA",10000,18,2.3267888852,38
"109",5,1,"EMNA",50,19,5.8758731461,38
"110",5,1,"EMNA",100,19,5.8758731461,38
"111",5,1,"EMNA",500,19,5.8758731461,38
"112",5,1,"EMNA",1000,19,5.8758731461,38
