"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,10,"RandomSearch",50,1,84770.5154988521,41
"2",5,10,"RandomSearch",100,1,84770.5154988521,41
"3",5,10,"RandomSearch",500,1,29643.9351874758,41
"4",5,10,"RandomSearch",1000,1,6020.8492092592,41
"5",5,10,"RandomSearch",5000,1,3714.1896736665,41
"6",5,10,"RandomSearch",10000,1,3714.1896736665,41
"7",5,10,"RandomSearch",50,2,164820.609082652,41
"8",5,10,"RandomSearch",100,2,164820.609082652,41
"9",5,10,"RandomSearch",500,2,14368.120527598,41
"10",5,10,"RandomSearch",1000,2,14368.120527598,41
"11",5,10,"RandomSearch",5000,2,4639.7888936617,41
"12",5,10,"RandomSearch",10000,2,4639.7888936617,41
"13",5,10,"RandomSearch",50,3,446481.636268656,41
"14",5,10,"RandomSearch",100,3,28002.6178535776,41
"15",5,10,"RandomSearch",500,3,4885.5031604377,41
"16",5,10,"RandomSearch",1000,3,4885.5031604377,41
"17",5,10,"RandomSearch",5000,3,1363.3912153066,41
"18",5,10,"RandomSearch",10000,3,1363.3912153066,41
"19",5,10,"RandomSearch",50,4,20916.5756939698,41
"20",5,10,"RandomSearch",100,4,20916.5756939698,41
"21",5,10,"RandomSearch",500,4,2761.4929492901,41
"22",5,10,"RandomSearch",1000,4,2761.4929492901,41
"23",5,10,"RandomSearch",5000,4,2761.4929492901,41
"24",5,10,"RandomSearch",10000,4,2761.4929492901,41
"25",5,10,"RandomSearch",50,5,40940.0482967457,41
"26",5,10,"RandomSearch",100,5,40940.0482967457,41
"27",5,10,"RandomSearch",500,5,18339.3420332857,41
"28",5,10,"RandomSearch",1000,5,8555.9688738462,41
"29",5,10,"RandomSearch",5000,5,1944.0395384441,41
"30",5,10,"RandomSearch",10000,5,1944.0395384441,41
"31",5,10,"RandomSearch",50,6,134227.444783372,41
"32",5,10,"RandomSearch",100,6,134227.444783372,41
"33",5,10,"RandomSearch",500,6,62341.2668011375,41
"34",5,10,"RandomSearch",1000,6,21884.1834737861,41
"35",5,10,"RandomSearch",5000,6,474.7071595767,41
"36",5,10,"RandomSearch",10000,6,474.7071595767,41
"37",5,10,"RandomSearch",50,7,113464.879509757,41
"38",5,10,"RandomSearch",100,7,113464.879509757,41
"39",5,10,"RandomSearch",500,7,12789.7617700787,41
"40",5,10,"RandomSearch",1000,7,4581.6585655031,41
"41",5,10,"RandomSearch",5000,7,3227.3236191192,41
