"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"RandomSearch",50,1,14.8758546932,5
"2",5,1,"RandomSearch",100,1,11.8651455075,5
"3",5,1,"RandomSearch",500,1,3.1990325911,5
"4",5,1,"RandomSearch",1000,1,1.4181068838,5
"5",5,1,"RandomSearch",5000,1,1.4181068838,5
"6",5,1,"RandomSearch",10000,1,1.4181068838,5
"7",5,1,"RandomSearch",50,2,5.0027263689,5
"8",5,1,"RandomSearch",100,2,5.0027263689,5
"9",5,1,"RandomSearch",500,2,4.1085184755,5
"10",5,1,"RandomSearch",1000,2,4.1085184755,5
"11",5,1,"RandomSearch",5000,2,1.3330219175,5
"12",5,1,"RandomSearch",10000,2,1.3330219175,5
"13",5,1,"RandomSearch",50,3,1.398237498,5
"14",5,1,"RandomSearch",100,3,1.398237498,5
"15",5,1,"RandomSearch",500,3,1.398237498,5
"16",5,1,"RandomSearch",1000,3,1.398237498,5
"17",5,1,"RandomSearch",5000,3,1.388043662,5
"18",5,1,"RandomSearch",10000,3,0.5868151021,5
"19",5,1,"RandomSearch",50,4,15.7532252656,5
"20",5,1,"RandomSearch",100,4,6.1626942029,5
"21",5,1,"RandomSearch",500,4,3.309893852,5
"22",5,1,"RandomSearch",1000,4,3.309893852,5
"23",5,1,"RandomSearch",5000,4,1.7809226443,5
"24",5,1,"RandomSearch",10000,4,1.7809226443,5
"25",5,1,"RandomSearch",50,5,13.0075271958,5
"26",5,1,"RandomSearch",100,5,11.584637798,5
"27",5,1,"RandomSearch",500,5,4.4156229051,5
"28",5,1,"RandomSearch",1000,5,3.8599136682,5
"29",5,1,"RandomSearch",5000,5,1.2663763175,5
"30",5,1,"RandomSearch",10000,5,0.5009916426,5
"31",5,1,"RandomSearch",50,6,13.5531533821,5
"32",5,1,"RandomSearch",100,6,13.5531533821,5
"33",5,1,"RandomSearch",500,6,6.9855147323,5
"34",5,1,"RandomSearch",1000,6,3.5534310164,5
"35",5,1,"RandomSearch",5000,6,0.8186596866,5
"36",5,1,"RandomSearch",10000,6,0.8186596866,5
"37",5,1,"RandomSearch",50,7,13.3059465692,5
"38",5,1,"RandomSearch",100,7,6.8595899174,5
"39",5,1,"RandomSearch",500,7,2.3900857984,5
"40",5,1,"RandomSearch",1000,7,2.3900857984,5
"41",5,1,"RandomSearch",5000,7,2.3900857984,5
"42",5,1,"RandomSearch",10000,7,0.5057332923,5
"43",5,1,"RandomSearch",50,8,15.8070750456,5
"44",5,1,"RandomSearch",100,8,5.9652904441,5
"45",5,1,"RandomSearch",500,8,2.3628072816,5
"46",5,1,"RandomSearch",1000,8,1.7223351986,5
"47",5,1,"RandomSearch",5000,8,1.7223351986,5
"48",5,1,"RandomSearch",10000,8,1.0449805242,5
"49",5,1,"RandomSearch",50,9,5.0568573968,5
"50",5,1,"RandomSearch",100,9,5.0568573968,5
"51",5,1,"RandomSearch",500,9,3.8870978342,5
"52",5,1,"RandomSearch",1000,9,2.6270368102,5
"53",5,1,"RandomSearch",5000,9,1.7183715478,5
"54",5,1,"RandomSearch",10000,9,1.1911340746,5
"55",5,1,"RandomSearch",50,10,13.7104980663,5
"56",5,1,"RandomSearch",100,10,13.0672078962,5
"57",5,1,"RandomSearch",500,10,5.4009756398,5
"58",5,1,"RandomSearch",1000,10,4.9471680967,5
"59",5,1,"RandomSearch",5000,10,1.2297684914,5
"60",5,1,"RandomSearch",10000,10,0.6277836503,5
"61",5,1,"RandomSearch",50,11,7.4603773779,5
"62",5,1,"RandomSearch",100,11,7.4603773779,5
"63",5,1,"RandomSearch",500,11,7.4603773779,5
"64",5,1,"RandomSearch",1000,11,4.8450588454,5
"65",5,1,"RandomSearch",5000,11,2.1617038328,5
"66",5,1,"RandomSearch",10000,11,0.6195215199,5
"67",5,1,"RandomSearch",50,12,9.0682294256,5
"68",5,1,"RandomSearch",100,12,9.0682294256,5
"69",5,1,"RandomSearch",500,12,3.0099595819,5
"70",5,1,"RandomSearch",1000,12,2.649509287,5
"71",5,1,"RandomSearch",5000,12,1.1168425367,5
"72",5,1,"RandomSearch",10000,12,1.1168425367,5
"73",5,1,"RandomSearch",50,13,3.3444884832,5
"74",5,1,"RandomSearch",100,13,2.2954199896,5
"75",5,1,"RandomSearch",500,13,2.2954199896,5
"76",5,1,"RandomSearch",1000,13,2.2954199896,5
"77",5,1,"RandomSearch",5000,13,0.814181902,5
"78",5,1,"RandomSearch",10000,13,0.814181902,5
"79",5,1,"RandomSearch",50,14,19.6084858405,5
"80",5,1,"RandomSearch",100,14,4.4990704019,5
"81",5,1,"RandomSearch",500,14,1.3441411736,5
"82",5,1,"RandomSearch",1000,14,1.3441411736,5
"83",5,1,"RandomSearch",5000,14,0.9202378825,5
"84",5,1,"RandomSearch",10000,14,0.9202378825,5
"85",5,1,"RandomSearch",50,15,4.4129939549,5
"86",5,1,"RandomSearch",100,15,4.4129939549,5
"87",5,1,"RandomSearch",500,15,3.256671372,5
"88",5,1,"RandomSearch",1000,15,2.0038946537,5
"89",5,1,"RandomSearch",5000,15,0.8627806424,5
"90",5,1,"RandomSearch",10000,15,0.7965378579,5
"91",5,1,"RandomSearch",50,16,4.1131454521,5
"92",5,1,"RandomSearch",100,16,4.1131454521,5
"93",5,1,"RandomSearch",500,16,4.1131454521,5
"94",5,1,"RandomSearch",1000,16,1.4702687492,5
"95",5,1,"RandomSearch",5000,16,1.4702687492,5
"96",5,1,"RandomSearch",10000,16,0.9287167274,5
"97",5,1,"RandomSearch",50,17,5.936280986,5
"98",5,1,"RandomSearch",100,17,5.936280986,5
"99",5,1,"RandomSearch",500,17,5.4430986724,5
"100",5,1,"RandomSearch",1000,17,1.8257470937,5
"101",5,1,"RandomSearch",5000,17,1.8257470937,5
"102",5,1,"RandomSearch",10000,17,1.3005178914,5
"103",5,1,"RandomSearch",50,18,7.3861579676,5
"104",5,1,"RandomSearch",100,18,7.0245632926,5
"105",5,1,"RandomSearch",500,18,0.3657976249,5
"106",5,1,"RandomSearch",1000,18,0.3657976249,5
"107",5,1,"RandomSearch",5000,18,0.3657976249,5
"108",5,1,"RandomSearch",10000,18,0.3657976249,5
"109",5,1,"RandomSearch",50,19,12.9852797967,5
"110",5,1,"RandomSearch",100,19,8.1402236935,5
"111",5,1,"RandomSearch",500,19,7.6506355749,5
"112",5,1,"RandomSearch",1000,19,3.6735463803,5
"113",5,1,"RandomSearch",5000,19,1.7039921274,5
"114",5,1,"RandomSearch",10000,19,0.7803979609,5
"115",5,1,"RandomSearch",50,20,12.4352164768,5
"116",5,1,"RandomSearch",100,20,7.6287522732,5
"117",5,1,"RandomSearch",500,20,4.0022173542,5
"118",5,1,"RandomSearch",1000,20,3.2331598098,5
