"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"RandomSearch",50,1,11.852236593,49
"2",5,1,"RandomSearch",100,1,5.1025412267,49
"3",5,1,"RandomSearch",500,1,5.1025412267,49
"4",5,1,"RandomSearch",1000,1,4.6689736411,49
"5",5,1,"RandomSearch",5000,1,2.4582823685,49
"6",5,1,"RandomSearch",10000,1,1.1335444494,49
"7",5,1,"RandomSearch",50,2,11.606984034,49
"8",5,1,"RandomSearch",100,2,8.8556163844,49
"9",5,1,"RandomSearch",500,2,6.7108836047,49
"10",5,1,"RandomSearch",1000,2,4.8007952487,49
"11",5,1,"RandomSearch",5000,2,1.330031553,49
"12",5,1,"RandomSearch",10000,2,1.330031553,49
"13",5,1,"RandomSearch",50,3,6.030130976,49
"14",5,1,"RandomSearch",100,3,6.030130976,49
"15",5,1,"RandomSearch",500,3,4.8191362502,49
"16",5,1,"RandomSearch",1000,3,4.8191362502,49
"17",5,1,"RandomSearch",5000,3,1.6230480321,49
"18",5,1,"RandomSearch",10000,3,1.6230480321,49
"19",5,1,"RandomSearch",50,4,15.435310031,49
"20",5,1,"RandomSearch",100,4,11.6237219678,49
"21",5,1,"RandomSearch",500,4,3.6083951449,49
"22",5,1,"RandomSearch",1000,4,1.2577366497,49
"23",5,1,"RandomSearch",5000,4,1.2577366497,49
"24",5,1,"RandomSearch",10000,4,1.2577366497,49
"25",5,1,"RandomSearch",50,5,14.5946009357,49
"26",5,1,"RandomSearch",100,5,4.1399628227,49
"27",5,1,"RandomSearch",500,5,4.1399628227,49
"28",5,1,"RandomSearch",1000,5,3.8256272893,49
"29",5,1,"RandomSearch",5000,5,2.0006845698,49
"30",5,1,"RandomSearch",10000,5,1.5370674559,49
"31",5,1,"RandomSearch",50,6,19.7481867131,49
"32",5,1,"RandomSearch",100,6,3.5821681777,49
"33",5,1,"RandomSearch",500,6,2.6061639319,49
"34",5,1,"RandomSearch",1000,6,2.6061639319,49
