"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"RandomSearch",50,1,4.9781387253,2
"2",5,1,"RandomSearch",100,1,4.9781387253,2
"3",5,1,"RandomSearch",500,1,4.9781387253,2
"4",5,1,"RandomSearch",1000,1,3.255581503,2
"5",5,1,"RandomSearch",5000,1,1.7533466358,2
"6",5,1,"RandomSearch",10000,1,1.1755179476,2
"7",5,1,"RandomSearch",50,2,4.8727247946,2
"8",5,1,"RandomSearch",100,2,4.8727247946,2
"9",5,1,"RandomSearch",500,2,2.8982482907,2
"10",5,1,"RandomSearch",1000,2,2.8982482907,2
"11",5,1,"RandomSearch",5000,2,0.9962995374,2
"12",5,1,"RandomSearch",10000,2,0.8298105231,2
"13",5,1,"RandomSearch",50,3,8.4665812356,2
"14",5,1,"RandomSearch",100,3,8.4665812356,2
"15",5,1,"RandomSearch",500,3,3.4387123413,2
"16",5,1,"RandomSearch",1000,3,1.8390674856,2
"17",5,1,"RandomSearch",5000,3,1.8371485342,2
"18",5,1,"RandomSearch",10000,3,1.091499854,2
"19",5,1,"RandomSearch",50,4,8.7481808844,2
"20",5,1,"RandomSearch",100,4,8.7481808844,2
"21",5,1,"RandomSearch",500,4,4.2741218708,2
"22",5,1,"RandomSearch",1000,4,3.5033680179,2
"23",5,1,"RandomSearch",5000,4,2.8508535867,2
"24",5,1,"RandomSearch",10000,4,1.3732964314,2
"25",5,1,"RandomSearch",50,5,13.6236121636,2
"26",5,1,"RandomSearch",100,5,13.6236121636,2
"27",5,1,"RandomSearch",500,5,5.5765874442,2
"28",5,1,"RandomSearch",1000,5,2.7718369783,2
"29",5,1,"RandomSearch",5000,5,1.7356602121,2
"30",5,1,"RandomSearch",10000,5,1.6368860142,2
"31",5,1,"RandomSearch",50,6,11.990978995,2
"32",5,1,"RandomSearch",100,6,11.990978995,2
"33",5,1,"RandomSearch",500,6,2.0910905046,2
"34",5,1,"RandomSearch",1000,6,1.4514182855,2
"35",5,1,"RandomSearch",5000,6,1.4514182855,2
"36",5,1,"RandomSearch",10000,6,0.490756384,2
"37",5,1,"RandomSearch",50,7,9.7857413979,2
"38",5,1,"RandomSearch",100,7,9.7857413979,2
"39",5,1,"RandomSearch",500,7,5.3037423058,2
"40",5,1,"RandomSearch",1000,7,1.5017590266,2
"41",5,1,"RandomSearch",5000,7,0.7926476876,2
"42",5,1,"RandomSearch",10000,7,0.7926476876,2
"43",5,1,"RandomSearch",50,8,4.8853704494,2
"44",5,1,"RandomSearch",100,8,3.7811432494,2
"45",5,1,"RandomSearch",500,8,3.7811432494,2
"46",5,1,"RandomSearch",1000,8,1.9282013869,2
"47",5,1,"RandomSearch",5000,8,1.660905084,2
"48",5,1,"RandomSearch",10000,8,1.5732731007,2
"49",5,1,"RandomSearch",50,9,13.9053708607,2
"50",5,1,"RandomSearch",100,9,13.9053708607,2
"51",5,1,"RandomSearch",500,9,2.3304907022,2
"52",5,1,"RandomSearch",1000,9,2.3304907022,2
"53",5,1,"RandomSearch",5000,9,1.1476220498,2
"54",5,1,"RandomSearch",10000,9,1.1476220498,2
"55",5,1,"RandomSearch",50,10,13.5395131082,2
"56",5,1,"RandomSearch",100,10,13.5395131082,2
"57",5,1,"RandomSearch",500,10,2.3200671023,2
"58",5,1,"RandomSearch",1000,10,2.3200671023,2
"59",5,1,"RandomSearch",5000,10,1.4049294261,2
"60",5,1,"RandomSearch",10000,10,1.4049294261,2
"61",5,1,"RandomSearch",50,11,9.1944092404,2
"62",5,1,"RandomSearch",100,11,9.1944092404,2
"63",5,1,"RandomSearch",500,11,3.2428114472,2
"64",5,1,"RandomSearch",1000,11,3.2428114472,2
"65",5,1,"RandomSearch",5000,11,2.8633888167,2
"66",5,1,"RandomSearch",10000,11,1.9868558705,2
"67",5,1,"RandomSearch",50,12,6.1378380085,2
"68",5,1,"RandomSearch",100,12,4.7865833134,2
"69",5,1,"RandomSearch",500,12,4.7865833134,2
"70",5,1,"RandomSearch",1000,12,4.3950385937,2
"71",5,1,"RandomSearch",5000,12,0.8373559222,2
"72",5,1,"RandomSearch",10000,12,0.8373559222,2
"73",5,1,"RandomSearch",50,13,14.8064706002,2
"74",5,1,"RandomSearch",100,13,13.9682273232,2
"75",5,1,"RandomSearch",500,13,2.6110574341,2
"76",5,1,"RandomSearch",1000,13,2.6110574341,2
"77",5,1,"RandomSearch",5000,13,0.7249062899,2
"78",5,1,"RandomSearch",10000,13,0.7249062899,2
"79",5,1,"RandomSearch",50,14,23.5181218404,2
"80",5,1,"RandomSearch",100,14,12.6015238814,2
"81",5,1,"RandomSearch",500,14,3.3617021268,2
"82",5,1,"RandomSearch",1000,14,3.3617021268,2
"83",5,1,"RandomSearch",5000,14,0.7830268375,2
"84",5,1,"RandomSearch",10000,14,0.7830268375,2
"85",5,1,"RandomSearch",50,15,17.3145405646,2
"86",5,1,"RandomSearch",100,15,7.0402030732,2
"87",5,1,"RandomSearch",500,15,3.7884809428,2
"88",5,1,"RandomSearch",1000,15,3.1798936884,2
"89",5,1,"RandomSearch",5000,15,1.5057142677,2
"90",5,1,"RandomSearch",10000,15,1.5057142677,2
"91",5,1,"RandomSearch",50,16,9.0223699262,2
"92",5,1,"RandomSearch",100,16,9.0223699262,2
"93",5,1,"RandomSearch",500,16,1.446268164,2
"94",5,1,"RandomSearch",1000,16,1.446268164,2
"95",5,1,"RandomSearch",5000,16,0.6289681275,2
"96",5,1,"RandomSearch",10000,16,0.6289681275,2
"97",5,1,"RandomSearch",50,17,11.9165405303,2
"98",5,1,"RandomSearch",100,17,11.9165405303,2
"99",5,1,"RandomSearch",500,17,1.5466771696,2
"100",5,1,"RandomSearch",1000,17,1.5466771696,2
"101",5,1,"RandomSearch",5000,17,1.5362113073,2
"102",5,1,"RandomSearch",10000,17,1.5362113073,2
"103",5,1,"RandomSearch",50,18,1.9067740834,2
"104",5,1,"RandomSearch",100,18,1.9067740834,2
"105",5,1,"RandomSearch",500,18,1.9067740834,2
"106",5,1,"RandomSearch",1000,18,1.9067740834,2
"107",5,1,"RandomSearch",5000,18,1.0359224354,2
"108",5,1,"RandomSearch",10000,18,1.0359224354,2
"109",5,1,"RandomSearch",50,19,4.3739838901,2
"110",5,1,"RandomSearch",100,19,4.3739838901,2
"111",5,1,"RandomSearch",500,19,4.3739838901,2
"112",5,1,"RandomSearch",1000,19,2.3297214975,2
"113",5,1,"RandomSearch",5000,19,2.0104890171,2
"114",5,1,"RandomSearch",10000,19,0.8887482898,2
"115",5,1,"RandomSearch",50,20,9.5332729355,2
"116",5,1,"RandomSearch",100,20,9.5332729355,2
"117",5,1,"RandomSearch",500,20,6.5949982264,2
"118",5,1,"RandomSearch",1000,20,6.5949982264,2
"119",5,1,"RandomSearch",5000,20,1.8310109698,2
"120",5,1,"RandomSearch",10000,20,1.8310109698,2
"121",5,1,"RandomSearch",50,21,13.534620109,2
"122",5,1,"RandomSearch",100,21,1.6366049664,2
"123",5,1,"RandomSearch",500,21,1.6366049664,2
"124",5,1,"RandomSearch",1000,21,1.6366049664,2
"125",5,1,"RandomSearch",5000,21,1.3245824235,2
"126",5,1,"RandomSearch",10000,21,0.7873691724,2
"127",5,1,"RandomSearch",50,22,11.0042934859,2
"128",5,1,"RandomSearch",100,22,11.0042934859,2
"129",5,1,"RandomSearch",500,22,10.6840482923,2
"130",5,1,"RandomSearch",1000,22,4.3674011096,2
"131",5,1,"RandomSearch",5000,22,2.0952050281,2
"132",5,1,"RandomSearch",10000,22,1.3546217198,2
"133",5,1,"RandomSearch",50,23,7.1108050007,2
"134",5,1,"RandomSearch",100,23,7.1108050007,2
"135",5,1,"RandomSearch",500,23,5.7451078325,2
"136",5,1,"RandomSearch",1000,23,3.5899146051,2
"137",5,1,"RandomSearch",5000,23,1.4737788308,2
"138",5,1,"RandomSearch",10000,23,0.7951381377,2
