"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"RandomSearch",50,1,4.6623865748,1
"2",5,1,"RandomSearch",100,1,4.6623865748,1
"3",5,1,"RandomSearch",500,1,2.8816554087,1
"4",5,1,"RandomSearch",1000,1,2.5417445646,1
"5",5,1,"RandomSearch",5000,1,2.5357890804,1
"6",5,1,"RandomSearch",10000,1,1.5112696825,1
"7",5,1,"RandomSearch",50,2,11.5857279349,1
"8",5,1,"RandomSearch",100,2,11.5857279349,1
"9",5,1,"RandomSearch",500,2,2.4405051243,1
"10",5,1,"RandomSearch",1000,2,2.4405051243,1
"11",5,1,"RandomSearch",5000,2,1.4643383094,1
"12",5,1,"RandomSearch",10000,2,1.4643383094,1
"13",5,1,"RandomSearch",50,3,15.3201435875,1
"14",5,1,"RandomSearch",100,3,7.1965019633,1
"15",5,1,"RandomSearch",500,3,6.5470865737,1
"16",5,1,"RandomSearch",1000,3,3.207755079,1
"17",5,1,"RandomSearch",5000,3,1.7643409584,1
"18",5,1,"RandomSearch",10000,3,0.730081125,1
"19",5,1,"RandomSearch",50,4,9.5496444386,1
"20",5,1,"RandomSearch",100,4,9.5496444386,1
"21",5,1,"RandomSearch",500,4,6.7086311789,1
"22",5,1,"RandomSearch",1000,4,5.0196504092,1
"23",5,1,"RandomSearch",5000,4,1.1610750695,1
"24",5,1,"RandomSearch",10000,4,1.1610750695,1
"25",5,1,"RandomSearch",50,5,12.0795666951,1
"26",5,1,"RandomSearch",100,5,12.0795666951,1
"27",5,1,"RandomSearch",500,5,3.0737142258,1
"28",5,1,"RandomSearch",1000,5,3.0737142258,1
"29",5,1,"RandomSearch",5000,5,0.8276493816,1
"30",5,1,"RandomSearch",10000,5,0.8276493816,1
"31",5,1,"RandomSearch",50,6,17.275700022,1
"32",5,1,"RandomSearch",100,6,11.1163447651,1
"33",5,1,"RandomSearch",500,6,6.2803612062,1
"34",5,1,"RandomSearch",1000,6,0.7800097744,1
"35",5,1,"RandomSearch",5000,6,0.7800097744,1
"36",5,1,"RandomSearch",10000,6,0.1635237809,1
"37",5,1,"RandomSearch",50,7,5.1604136218,1
"38",5,1,"RandomSearch",100,7,5.1604136218,1
"39",5,1,"RandomSearch",500,7,3.9971658038,1
"40",5,1,"RandomSearch",1000,7,3.9971658038,1
"41",5,1,"RandomSearch",5000,7,2.5096765207,1
"42",5,1,"RandomSearch",10000,7,1.0938826701,1
"43",5,1,"RandomSearch",50,8,9.864781757,1
"44",5,1,"RandomSearch",100,8,9.0870110588,1
"45",5,1,"RandomSearch",500,8,5.8687284369,1
"46",5,1,"RandomSearch",1000,8,2.9440062566,1
"47",5,1,"RandomSearch",5000,8,2.0539799584,1
"48",5,1,"RandomSearch",10000,8,2.0539799584,1
"49",5,1,"RandomSearch",50,9,6.6181848052,1
"50",5,1,"RandomSearch",100,9,6.1209626511,1
