"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"EMNA",50,1,19.2553319389,3
"2",5,1,"EMNA",100,1,19.1445266406,3
"3",5,1,"EMNA",500,1,18.933725791,3
"4",5,1,"EMNA",1000,1,18.933725791,3
"5",5,1,"EMNA",5000,1,18.933725791,3
"6",5,1,"EMNA",10000,1,18.933725791,3
"7",5,1,"EMNA",50,2,12.1216943223,3
"8",5,1,"EMNA",100,2,12.1216943223,3
"9",5,1,"EMNA",500,2,12.1216943223,3
"10",5,1,"EMNA",1000,2,12.1216943223,3
"11",5,1,"EMNA",5000,2,12.1216943223,3
"12",5,1,"EMNA",10000,2,12.1216943223,3
"13",5,1,"EMNA",50,3,19.9152652063,3
"14",5,1,"EMNA",100,3,18.6609395419,3
"15",5,1,"EMNA",500,3,17.0430909822,3
"16",5,1,"EMNA",1000,3,17.0430909822,3
"17",5,1,"EMNA",5000,3,17.0430909822,3
"18",5,1,"EMNA",10000,3,17.0430909822,3
"19",5,1,"EMNA",50,4,19.4662657798,3
"20",5,1,"EMNA",100,4,18.0439385951,3
"21",5,1,"EMNA",500,4,16.8282643808,3
"22",5,1,"EMNA",1000,4,16.8282643808,3
"23",5,1,"EMNA",5000,4,16.8282643808,3
"24",5,1,"EMNA",10000,4,16.8282643808,3
"25",5,1,"EMNA",50,5,18.617712586,3
"26",5,1,"EMNA",100,5,18.617712586,3
"27",5,1,"EMNA",500,5,18.617712586,3
"28",5,1,"EMNA",1000,5,18.617712586,3
"29",5,1,"EMNA",5000,5,18.617712586,3
"30",5,1,"EMNA",10000,5,18.617712586,3
"31",5,1,"EMNA",50,6,17.9256149858,3
"32",5,1,"EMNA",100,6,17.5532026444,3
"33",5,1,"EMNA",500,6,17.292340153,3
"34",5,1,"EMNA",1000,6,17.292340153,3
"35",5,1,"EMNA",5000,6,17.292340153,3
"36",5,1,"EMNA",10000,6,17.292340153,3
"37",5,1,"EMNA",50,7,22.5340956838,3
"38",5,1,"EMNA",100,7,14.2319417852,3
"39",5,1,"EMNA",500,7,14.2319417852,3
"40",5,1,"EMNA",1000,7,14.2319417852,3
"41",5,1,"EMNA",5000,7,14.2319417852,3
"42",5,1,"EMNA",10000,7,14.2319417852,3
"43",5,1,"EMNA",50,8,18.9594499174,3
"44",5,1,"EMNA",100,8,18.9594499174,3
"45",5,1,"EMNA",500,8,18.3957737289,3
"46",5,1,"EMNA",1000,8,18.3957737289,3
"47",5,1,"EMNA",5000,8,18.3957737289,3
"48",5,1,"EMNA",10000,8,18.3957737289,3
"49",5,1,"EMNA",50,9,19.7694027709,3
"50",5,1,"EMNA",100,9,16.1147334804,3
"51",5,1,"EMNA",500,9,14.7350651064,3
"52",5,1,"EMNA",1000,9,14.7350651064,3
"53",5,1,"EMNA",5000,9,14.7350651064,3
"54",5,1,"EMNA",10000,9,14.7350651064,3
"55",5,1,"EMNA",50,10,18.040262154,3
"56",5,1,"EMNA",100,10,11.5314711463,3
"57",5,1,"EMNA",500,10,11.5314711463,3
"58",5,1,"EMNA",1000,10,11.5314711463,3
"59",5,1,"EMNA",5000,10,11.5314711463,3
"60",5,1,"EMNA",10000,10,11.5314711463,3
"61",5,1,"EMNA",50,11,14.5387307871,3
"62",5,1,"EMNA",100,11,14.5387307871,3
"63",5,1,"EMNA",500,11,14.5387307871,3
"64",5,1,"EMNA",1000,11,14.5387307871,3
"65",5,1,"EMNA",5000,11,14.5387307871,3
"66",5,1,"EMNA",10000,11,14.5387307871,3
"67",5,1,"EMNA",50,12,22.7578353645,3
"68",5,1,"EMNA",100,12,18.7562447841,3
"69",5,1,"EMNA",500,12,17.9414531437,3
"70",5,1,"EMNA",1000,12,17.9414531437,3
"71",5,1,"EMNA",5000,12,17.9414531437,3
"72",5,1,"EMNA",10000,12,17.9414531437,3
"73",5,1,"EMNA",50,13,23.951774212,3
"74",5,1,"EMNA",100,13,19.5669136797,3
"75",5,1,"EMNA",500,13,17.6220375225,3
"76",5,1,"EMNA",1000,13,17.6220375225,3
"77",5,1,"EMNA",5000,13,17.6220375225,3
"78",5,1,"EMNA",10000,13,17.6220375225,3
"79",5,1,"EMNA",50,14,22.8526058545,3
"80",5,1,"EMNA",100,14,18.8860644152,3
"81",5,1,"EMNA",500,14,18.8860644152,3
"82",5,1,"EMNA",1000,14,18.8860644152,3
"83",5,1,"EMNA",5000,14,18.8860644152,3
"84",5,1,"EMNA",10000,14,18.8860644152,3
"85",5,1,"EMNA",50,15,16.9106917211,3
"86",5,1,"EMNA",100,15,16.9106917211,3
"87",5,1,"EMNA",500,15,16.9106917211,3
"88",5,1,"EMNA",1000,15,16.9106917211,3
"89",5,1,"EMNA",5000,15,16.9106917211,3
"90",5,1,"EMNA",10000,15,16.9106917211,3
"91",5,1,"EMNA",50,16,12.7437297394,3
"92",5,1,"EMNA",100,16,12.7437297394,3
"93",5,1,"EMNA",500,16,12.7437297394,3
"94",5,1,"EMNA",1000,16,12.7437297394,3
"95",5,1,"EMNA",5000,16,12.7437297394,3
"96",5,1,"EMNA",10000,16,12.7437297394,3
"97",5,1,"EMNA",50,17,21.4386525921,3
"98",5,1,"EMNA",100,17,17.3558224313,3
"99",5,1,"EMNA",500,17,17.3558224313,3
"100",5,1,"EMNA",1000,17,17.3558224313,3
"101",5,1,"EMNA",5000,17,17.3558224313,3
"102",5,1,"EMNA",10000,17,17.3558224313,3
"103",5,1,"EMNA",50,18,16.560350154,3
"104",5,1,"EMNA",100,18,16.560350154,3
"105",5,1,"EMNA",500,18,16.560350154,3
"106",5,1,"EMNA",1000,18,16.560350154,3
"107",5,1,"EMNA",5000,18,16.560350154,3
"108",5,1,"EMNA",10000,18,16.560350154,3
"109",5,1,"EMNA",50,19,22.6363435294,3
"110",5,1,"EMNA",100,19,15.1123261046,3
"111",5,1,"EMNA",500,19,15.1123261046,3
"112",5,1,"EMNA",1000,19,15.1123261046,3
"113",5,1,"EMNA",5000,19,15.1123261046,3
"114",5,1,"EMNA",10000,19,15.1123261046,3
"115",5,1,"EMNA",50,20,10.957292119,3
"116",5,1,"EMNA",100,20,10.957292119,3
"117",5,1,"EMNA",500,20,10.957292119,3
"118",5,1,"EMNA",1000,20,10.957292119,3
"119",5,1,"EMNA",5000,20,10.957292119,3
"120",5,1,"EMNA",10000,20,10.957292119,3
"121",5,1,"EMNA",50,21,16.9992492286,3
"122",5,1,"EMNA",100,21,16.9992492286,3
"123",5,1,"EMNA",500,21,16.9992492286,3
"124",5,1,"EMNA",1000,21,16.9992492286,3
"125",5,1,"EMNA",5000,21,16.9992492286,3
"126",5,1,"EMNA",10000,21,16.9992492286,3
"127",5,1,"EMNA",50,22,20.5916832119,3
"128",5,1,"EMNA",100,22,18.1105050271,3
"129",5,1,"EMNA",500,22,17.4683939808,3
"130",5,1,"EMNA",1000,22,17.4683939808,3
"131",5,1,"EMNA",5000,22,17.4683939808,3
"132",5,1,"EMNA",10000,22,17.4683939808,3
"133",5,1,"EMNA",50,23,14.633804358,3
"134",5,1,"EMNA",100,23,14.633804358,3
"135",5,1,"EMNA",500,23,14.633804358,3
"136",5,1,"EMNA",1000,23,14.633804358,3
"137",5,1,"EMNA",5000,23,14.633804358,3
"138",5,1,"EMNA",10000,23,14.633804358,3
"139",5,1,"EMNA",50,24,13.9137457364,3
"140",5,1,"EMNA",100,24,13.9137457364,3
"141",5,1,"EMNA",500,24,13.9137457364,3
"142",5,1,"EMNA",1000,24,13.9137457364,3
"143",5,1,"EMNA",5000,24,13.9137457364,3
"144",5,1,"EMNA",10000,24,13.9137457364,3
"145",5,1,"EMNA",50,25,23.5658566369,3
"146",5,1,"EMNA",100,25,14.8075537317,3
"147",5,1,"EMNA",500,25,14.8075537317,3
"148",5,1,"EMNA",1000,25,14.8075537317,3
"149",5,1,"EMNA",5000,25,14.8075537317,3
"150",5,1,"EMNA",10000,25,14.8075537317,3
"151",5,1,"EMNA",50,26,22.2482526501,3
"152",5,1,"EMNA",100,26,12.0553007468,3
"153",5,1,"EMNA",500,26,12.0553007468,3
"154",5,1,"EMNA",1000,26,12.0553007468,3
"155",5,1,"EMNA",5000,26,12.0553007468,3
"156",5,1,"EMNA",10000,26,12.0553007468,3
"157",5,1,"EMNA",50,27,18.9025118204,3
"158",5,1,"EMNA",100,27,16.6384200586,3
"159",5,1,"EMNA",500,27,16.6384200586,3
"160",5,1,"EMNA",1000,27,16.6384200586,3
"161",5,1,"EMNA",5000,27,16.6384200586,3
"162",5,1,"EMNA",10000,27,16.6384200586,3
"163",5,1,"EMNA",50,28,16.4366043179,3
"164",5,1,"EMNA",100,28,14.5548568441,3
"165",5,1,"EMNA",500,28,14.5548568441,3
"166",5,1,"EMNA",1000,28,14.5548568441,3
"167",5,1,"EMNA",5000,28,14.5548568441,3
"168",5,1,"EMNA",10000,28,14.5548568441,3
"169",5,1,"EMNA",50,29,25.1032885742,3
"170",5,1,"EMNA",100,29,20.9117380368,3
"171",5,1,"EMNA",500,29,20.9117380368,3
"172",5,1,"EMNA",1000,29,20.9117380368,3
"173",5,1,"EMNA",5000,29,20.9117380368,3
"174",5,1,"EMNA",10000,29,20.9117380368,3
"175",5,1,"EMNA",50,30,20.4068762934,3
"176",5,1,"EMNA",100,30,15.7526652268,3
"177",5,1,"EMNA",500,30,15.7526652268,3
"178",5,1,"EMNA",1000,30,15.7526652268,3
"179",5,1,"EMNA",5000,30,15.7526652268,3
