"","DIM","funcId","ID","runtime","run","f(x)","IID"
"1",5,1,"EMNA",50,1,3.6663284461,25
"2",5,1,"EMNA",100,1,3.6663284461,25
"3",5,1,"EMNA",500,1,3.0540224408,25
"4",5,1,"EMNA",1000,1,3.0540224408,25
"5",5,1,"EMNA",5000,1,3.0540224408,25
"6",5,1,"EMNA",10000,1,3.0540224408,25
"7",5,1,"EMNA",50,2,4.3539264298,25
"8",5,1,"EMNA",100,2,3.2661863163,25
"9",5,1,"EMNA",500,2,2.8517331043,25
"10",5,1,"EMNA",1000,2,2.8517331043,25
"11",5,1,"EMNA",5000,2,2.8517331043,25
"12",5,1,"EMNA",10000,2,2.8517331043,25
"13",5,1,"EMNA",50,3,5.1650981858,25
"14",5,1,"EMNA",100,3,2.6985777142,25
"15",5,1,"EMNA",500,3,2.6985777142,25
"16",5,1,"EMNA",1000,3,2.6985777142,25
"17",5,1,"EMNA",5000,3,2.6985777142,25
"18",5,1,"EMNA",10000,3,2.6985777142,25
"19",5,1,"EMNA",50,4,4.6213854666,25
"20",5,1,"EMNA",100,4,2.7505451277,25
"21",5,1,"EMNA",500,4,2.7256388894,25
"22",5,1,"EMNA",1000,4,2.7256388894,25
"23",5,1,"EMNA",5000,4,2.7256388894,25
"24",5,1,"EMNA",10000,4,2.7256388894,25
"25",5,1,"EMNA",50,5,5.0291204681,25
"26",5,1,"EMNA",100,5,3.7505558397,25
"27",5,1,"EMNA",500,5,3.7505558397,25
"28",5,1,"EMNA",1000,5,3.7505558397,25
"29",5,1,"EMNA",5000,5,3.7505558397,25
"30",5,1,"EMNA",10000,5,3.7505558397,25
"31",5,1,"EMNA",50,6,5.3275400858,25
"32",5,1,"EMNA",100,6,5.3275400858,25
"33",5,1,"EMNA",500,6,4.5158841993,25
"34",5,1,"EMNA",1000,6,4.5158841993,25
"35",5,1,"EMNA",5000,6,4.5158841993,25
"36",5,1,"EMNA",10000,6,4.5158841993,25
"37",5,1,"EMNA",50,7,4.1769775864,25
"38",5,1,"EMNA",100,7,3.0694591717,25
"39",5,1,"EMNA",500,7,3.0672795446,25
"40",5,1,"EMNA",1000,7,3.0672795446,25
"41",5,1,"EMNA",5000,7,3.0672795446,25
"42",5,1,"EMNA",10000,7,3.0672795446,25
"43",5,1,"EMNA",50,8,5.1168166686,25
"44",5,1,"EMNA",100,8,5.1168166686,25
"45",5,1,"EMNA",500,8,5.1168166686,25
"46",5,1,"EMNA",1000,8,5.1168166686,25
"47",5,1,"EMNA",5000,8,5.1168166686,25
"48",5,1,"EMNA",10000,8,5.1168166686,25
"49",5,1,"EMNA",50,9,7.8922054394,25
"50",5,1,"EMNA",100,9,3.6823146631,25
"51",5,1,"EMNA",500,9,3.4533324586,25
"52",5,1,"EMNA",1000,9,3.4533324586,25
"53",5,1,"EMNA",5000,9,3.4533324586,25
"54",5,1,"EMNA",10000,9,3.4533324586,25
"55",5,1,"EMNA",50,10,5.3043630211,25
"56",5,1,"EMNA",100,10,3.497799422,25
"57",5,1,"EMNA",500,10,2.6102924748,25
"58",5,1,"EMNA",1000,10,2.6102924748,25
"59",5,1,"EMNA",5000,10,2.6102924748,25
"60",5,1,"EMNA",10000,10,2.6102924748,25
"61",5,1,"EMNA",50,11,1.5860593843,25
"62",5,1,"EMNA",100,11,1.5860593843,25
"63",5,1,"EMNA",500,11,1.5860593843,25
"64",5,1,"EMNA",1000,11,1.5860593843,25
"65",5,1,"EMNA",5000,11,1.5860593843,25
"66",5,1,"EMNA",10000,11,1.5860593843,25
"67",5,1,"EMNA",50,12,5.2083751568,25
"68",5,1,"EMNA",100,12,2.7978315016,25
"69",5,1,"EMNA",500,12,2.7978315016,25
