feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,n
"(2, 6, 14, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 49, 51, 58, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38606194 -0.38543895 -0.37499396 -0.41141048 -0.39787145],0.39115535500005405,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.diff_mean_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.016003672360049234,0.012451400793467716,0.006225700396733858,34
"(2, 6, 14, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 49, 51, 55, 58, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38606596 -0.38541715 -0.37500926 -0.41140318 -0.39807148],0.39119340576170925,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.diff_mean_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.01602572731848074,0.012468560300406856,0.006234280150203427,35
"(2, 6, 14, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 49, 51, 54, 55, 58, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38605859 -0.38541488 -0.37501069 -0.41140712 -0.39812088],0.3912024340054462,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.diff_mean_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.01603496888983541,0.012475750556887344,0.006237875278443671,36
"(2, 6, 14, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 49, 51, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38561837 -0.38829725 -0.37425159 -0.41038135 -0.39800276],0.3913102628476699,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.diff_mean_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.01564648486986086,0.012173496791268152,0.006086748395634075,37
"(2, 6, 14, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38464232 -0.38992666 -0.37451661 -0.40908294 -0.39863081],0.39135986901900316,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.diff_mean_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.015184380057850522,0.011813963548304841,0.0059069817741524205,38
"(2, 6, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38439794 -0.38943387 -0.37585231 -0.40954109 -0.39793826],0.391432695505295,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.014839046739782763,0.011545282494740301,0.005772641247370151,39
"(2, 6, 10, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38439731 -0.38943184 -0.37586865 -0.40954697 -0.39793686],0.3914363266625745,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.014835740702293062,0.011542710285256354,0.005771355142628177,40
"(2, 6, 10, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.3855129  -0.38854387 -0.37673545 -0.40911528 -0.39744444],0.39147038955676894,"('cm_angle.angle.mean', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.014175611129457755,0.011029107050819248,0.005514553525409623,41
"(2, 5, 6, 10, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38550465 -0.38832003 -0.37685726 -0.40923268 -0.39768374],0.391519673717342,"('cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.014233118898715568,0.011073850049029757,0.005536925024514879,42
"(2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77)",[-0.38550343 -0.38831921 -0.3768578  -0.40923324 -0.39768548],0.3915198311905773,"('cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var')",0.014233646324675978,0.01107426040434535,0.005537130202172675,43
"(2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38466737 -0.38861164 -0.3796721  -0.40777158 -0.3973446 ],0.3916134574196327,"('cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.012772789433818614,0.009937664113148333,0.004968832056574167,44
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38241208 -0.38832051 -0.38324648 -0.41070141 -0.3927076 ],0.3914776171195321,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.013244984974914734,0.010305048286155614,0.005152524143077806,45
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 61, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38238914 -0.38833591 -0.38321751 -0.41112762 -0.39297617],0.3916092682650999,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.013467762847956062,0.010478377039878318,0.005239188519939159,46
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 27, 29, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 61, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38238897 -0.38833321 -0.38333108 -0.41152877 -0.39303182],0.39172276971151343,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.max', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.013638876160038758,0.010611509009960267,0.0053057545049801326,47
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 61, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38234052 -0.38832982 -0.38324413 -0.41197606 -0.39319567],0.39181723886343145,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.max', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.013887647041283518,0.01080506120713316,0.00540253060356658,48
"(0, 2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 44, 46, 47, 48, 49, 51, 52, 54, 55, 58, 61, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78)",[-0.38234064 -0.3883051  -0.38325561 -0.41203049 -0.39326447],0.39183926094253485,"('cm_angle.dist_ctr2best.mean', 'cm_angle.angle.mean', 'disp.ratio_mean_05', 'disp.ratio_mean_10', 'disp.ratio_median_10', 'disp.diff_mean_05', 'disp.diff_mean_10', 'disp.diff_median_10', 'ela_conv.conv_prob', 'ela_conv.lin_prob', 'ela_conv.lin_dev.orig', 'ela_conv.lin_dev.abs', 'ela_curv.grad_norm.min', 'ela_curv.grad_norm.lq', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.med', 'ela_curv.grad_norm.max', 'ela_curv.grad_norm.sd', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_non_best', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ic.h.max', 'ic.eps.s', 'ic.eps.max', 'ic.eps.ratio', 'ic.m0', 'nbc.nn_nb.sd_ratio', 'nbc.nn_nb.mean_ratio', 'nbc.nn_nb.cor', 'nbc.dist_ratio.coeff_var', 'nbc.nb_fitness.cor')",0.013915733821912397,0.01082691367666268,0.00541345683833134,49
