,f_id,i_id,cm_angle.dist_ctr2best.mean,cm_grad.mean,disp.ratio_median_02,disp.ratio_median_10,disp.diff_median_10,ela_conv.conv_prob,ela_conv.lin_dev.orig,ela_curv.grad_norm.min,ela_curv.grad_norm.lq,ela_curv.grad_norm.mean,ela_distr.skewness,ela_level.mmce_lda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_local.n_loc_opt.abs,ela_local.basin_sizes.avg_non_best,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ic.eps.s
10,3,2,0.002974739862832523,0.012763599356164607,-0.0013497361025577204,0.01382957690882303,0.008128514536412949,0.05114418715328239,-0.018597276351858066,-0.08220163135705835,-0.17703056852858212,-0.045267451809782894,-0.131523074234904,-0.00621374529173188,0.003936164800466213,0.015659395231508368,0.0023801962998529244,0.0019123385699005662,0.006376655363229179,-0.12145885661789979,0.005151746592318287,0.2921806919488394
11,3,3,0.0,0.01617736966896221,0.006120833092962921,0.014734580514909017,0.010162946960629412,0.03993842058074031,-0.013272832042822395,-0.06860806102167023,-0.17384161915728472,-0.04366111015295612,-0.10544381768951493,0.01349509375148942,-0.0053890059444500395,0.020878230114365195,0.0,0.0031465667100559537,0.013615941226003767,-0.12065107838963969,0.005278894745124529,0.25580401397837915
12,3,21,-0.009686305060731898,0.004370258645181178,0.0,0.012237865665782116,0.006116608090326206,-0.02409791060877117,-0.016929440678743,-0.07478070274608596,-0.1449687350842158,-0.04036506470246182,0.022445846028886968,-0.0031142763136662224,0.0,-0.014562154923394098,0.0,0.004154770998659185,0.01155352553853453,-0.14411605458615476,0.003860626193196962,0.2731225930756046
13,3,22,0.005452137056480377,0.0,0.0,0.01296263243179867,0.0034322181363758116,0.00988055076583291,-0.015440627059691457,0.013275577588158853,0.0690664259955561,-0.04815307174435345,0.1361303743889966,0.0,0.002567489912712305,0.008405505109200087,0.0,0.0016705191262229593,0.015043344884993919,-0.11822127555166706,0.0,-0.28582490539304295
14,3,30,0.008995205536883807,0.015151055753234173,0.0,0.014490274009500155,0.008910490717053991,0.05752516792067886,-0.018541821774333368,-0.07687192385278321,-0.18670319170351588,-0.04739437701295396,-0.10387818287618242,-0.0029601995884961803,0.0052836721745789786,0.014933002541016482,0.0,0.0009626526165154313,0.01525681385056972,-0.1302841099049342,0.005346551290373831,0.24829782856492738
15,4,2,-0.047654691500477325,-0.02112754591060555,0.005151592733022852,0.01411673194941605,0.009366378844343843,0.04125431481071904,-0.018387303393981754,-0.09108994470809405,-0.14589651895079506,-0.047310240763756874,-0.14459921441881318,0.0,-0.004977264046027315,-0.019216544478854992,0.0,0.002600360560926793,-0.010115742905829674,-0.11241310430275474,-0.00154322715531263,0.29709127992370266
16,4,3,0.0,0.00047267675525058283,0.0,0.01417691663833817,0.0062971246982947895,0.05722118952814879,-0.01852213104194448,-0.08018047839838531,-0.16276816774780872,-0.045406783739062435,-0.13095143460144068,0.0038741789264102955,0.0011208591507357018,0.0037108214562462387,-0.003470763756057327,0.0030212436534998036,0.007394810827159455,-0.11611946050872578,0.005093748249141131,0.29205245203604596
17,4,21,-0.061799464081544776,0.0052080946528238175,-0.00022048159278846796,0.012607993913149899,0.00956443721159407,0.025707315582854162,-0.01938885393110796,-0.0865434855809794,-0.17388274196525924,-0.04998060361013133,-0.15485465577646873,-0.00655000672397462,-0.005906133604089656,-0.0208623998828518,0.0,0.0010064983218105263,0.004425583826100415,-0.11717958699727946,-0.008616853687826359,0.29233996717460453
18,4,22,-0.007044873680686423,0.002674091903093792,0.0,0.014875248345995809,0.00769455037961067,0.040286106156607895,-0.018585463244133307,-0.08384295337409506,-0.16572385699555622,-0.04956062436100424,-0.13644973280652367,0.001241462959241175,0.004952905622228167,-0.003967496987758011,0.0,0.000800357772609338,0.0062103794139457495,-0.11569664105450884,0.0018322027992927969,0.3025426049024127
19,4,30,-0.0044838094940854775,0.01004275264891387,0.0,0.01247717910499764,0.011474933055933086,0.05726533919830765,-0.01909178136363154,-0.08590652805477225,-0.18207047029422557,-0.04872083724346717,-0.12898661777876191,0.0,0.0025544735958515363,0.0062381644150714425,0.0015945359294710693,0.0,0.008938112241388947,-0.12141438113728553,0.003134164997584495,0.28968811347589896
20,5,2,0.006853238138649669,0.0075581741657141065,0.0,0.0,0.0020606371138283254,-0.09145845955372958,-0.014290905092498774,-0.08304385439525054,-0.05169181867607002,-0.049102090770480014,0.18648265063549208,0.011307559264538585,-0.005641093511492166,0.01214529634003186,0.0020385192516340447,-0.003600564058801458,0.10155300434621274,-0.12667569290576106,0.013697977014422682,-0.4366760320217208
21,5,3,0.00983024250938682,0.008724140542427367,0.002336576948667643,-0.0033418561048773475,-0.0014276922775579444,-0.08097361555386172,-0.014534392932116499,-0.07931095474904983,-0.04687074425272037,-0.051192802284512576,0.1917634017899879,0.017025917025807386,-0.006333400583040381,0.016170789747688305,0.014516304479785955,2.631598781477494e-05,0.09900973365597046,-0.12893058706685068,0.009610054032543497,-0.43127265517446006
22,5,21,0.005471063680868595,0.007476074082829484,0.0020619337860854517,-0.0013005266989854873,-0.0016245380873994365,-0.08555039818878357,-0.01659865476770502,-0.08185861574924928,-0.047491206988682956,-0.04888103321802969,0.183931511977508,0.016812784993798666,0.003316920985899591,0.005509052997203224,0.012819967418796397,-0.0028855557170127644,0.09604709463480718,-0.1294522749780229,0.012346955273935964,-0.4292020828746714
23,5,22,0.010053983765571524,0.01043946983870187,0.0023477395381693196,-0.011851898575458729,-0.0019942632143283884,-0.08586448733183882,-0.01412539316255388,-0.08479236049201506,-0.04489099217248514,-0.048952706970618085,0.181882243694411,0.01600883548852731,0.0014545726509793328,0.011948932500190322,0.002151277365776931,0.0,0.10016987725348045,-0.13028933704514523,0.011441655122656543,-0.4354067103222129
24,5,30,0.007978907512592415,0.007176869048974654,0.001709058646101467,-0.003647913747736649,-0.001460676988868855,-0.08766867057151713,-0.011303771749626568,-0.08005110419547616,-0.052237189683204885,-0.04893595819478842,0.18919762408900054,0.016910898976231412,-0.0027565261954170966,0.01408722321340924,0.0026237071737528535,-0.005823043878308679,0.0990772722123203,-0.12786396779009956,0.013534207789832758,-0.430792398434579
25,6,2,-0.02952683862435733,0.023853050069052188,0.009981528293930302,0.01388718523091788,0.003682654055526855,0.006215975231281588,-0.008064406211714802,-0.2440550454078207,-0.025132769037451194,-0.00772971620111867,-0.08376309981855293,0.0013274965742092685,-0.003914015410108258,0.0037964766478726588,0.0013354788130057363,-0.016563480296217223,0.0373808235529763,0.06345289254213629,-0.026302427240601726,0.5585390681124011
26,6,3,0.0511537313748921,0.05627913311558775,0.0,0.021240560936931427,0.012720556266845246,0.00427657679265546,-0.007551372235120555,-0.06522518640136829,0.24257166301525585,0.013106211077939071,0.17870932592934907,0.0,0.004320829722263476,0.019284534326528113,0.0,-0.03019567437009411,0.0295987468182838,0.2608672174388507,0.0,0.626116572130718
27,6,21,-0.03676007094637148,0.03330860848561257,0.0,0.01415779999983292,0.0008709757404219015,0.012861185895149993,-0.015578758682839148,-0.26697364399513596,0.17409418247350741,-0.008088916732529637,-0.10524725055103651,-0.0038088852205610205,-0.003356152806132789,0.010592030673632616,0.0,-0.035200021639555865,0.02068131953657059,0.11151799967674726,-0.026638248235492712,0.5291305455241474
28,6,22,-0.02543251999519725,-0.004514420770630468,0.0,0.024123131362879142,0.016324214211233836,0.006204934918647269,-0.0057769910218522765,0.05019365064876072,0.1378710009376715,0.004045913336308721,0.2303263464381096,-0.002864637681762254,0.0,0.015624123350340807,0.0,0.003671558756237708,-0.02685070379910083,0.24288083810118422,0.01305518069441037,0.6265367344675047
29,6,30,0.05698516387161988,0.04132432085066723,-0.005348624053352483,0.017057907205786354,0.01450571822218924,0.017041590166180513,-0.010402535503503212,-0.06750959239574149,0.10750353196802738,-0.0038090367258443517,0.012286136190659479,0.008186365701038903,0.001891013537630576,0.012337397475845948,0.0011156622895416137,-0.012364999501065076,0.06895384624098642,0.19987550674948795,0.004211546598983038,0.5898661236863005
30,7,2,0.0024434663320669716,0.02134945013203154,-0.0026179024336595584,0.0,0.0,-0.1389120411074324,-0.019679611433861623,-0.21844094364353395,-0.21671922185099418,-0.045925512718316186,-0.0031778419694131707,0.003971196632389084,-0.009788948389153935,0.018070826035720074,0.0,0.0017365965073421104,0.03817474365194745,-0.13193035331367764,0.0030689717748942653,0.39468025397225737
31,7,3,-0.007759988639476946,0.030243330829688702,0.010266602321934198,0.012070152598987869,0.006004707605346821,-0.1395170291333248,-0.011096244822932947,-0.21793719581012466,-0.24483141218764481,-0.04821507498061172,-0.14110181001963634,-0.0038397596611426865,0.022972136000924886,0.01748467829184155,0.0,0.0016580664218814707,0.03468921534049287,-0.11873791639872301,0.0043348255754809785,0.37175464957748194
32,7,21,0.003043636377462014,0.02009415659490913,-0.0014710929553157655,0.0,0.0,-0.15163030658525417,-0.01241925094634226,-0.2011683588266908,-0.2479002826028403,-0.04835306100993331,-0.16963262664571133,-0.003294331430853005,0.021032204733218797,0.007059981367260868,0.0,0.0024016950106504676,0.03264769434715294,-0.1094280340716063,0.002706476502275866,0.3776112334033507
33,7,22,0.009593567292808693,0.0368529912565897,0.0,-0.002200136277858141,0.0,-0.14184992995388962,-0.01405446496460335,-0.21217450875243035,-0.24618128337614986,-0.04974612487561444,-0.15257740866099287,-0.004878735781457303,0.024942717620939518,0.014041290208860703,0.0,0.0024217472150670524,0.04750430541503806,-0.1149296452793445,0.010104252389911132,0.3674129499795722
34,7,30,0.006760168718976244,-0.045278715502068766,-0.003929854916096436,-0.003861570250454312,-0.0007074590357828437,-0.2005001648092557,-0.017264709318920157,-0.20943687319575877,-0.20846597151186724,-0.0475220526615466,-0.1934527090552276,-0.004765499593649771,0.004633169975508125,-0.022000382733719962,-0.0009017810212504967,0.0,-0.028747338258716285,-0.10304049147747796,-0.019897936434049777,0.3193698515634993
35,8,2,0.02822779497404286,0.035997839460307796,0.0,0.013117241631144708,0.0037960785598190783,0.1301480199711707,0.0023654179937943943,-0.035451809623533226,0.05777114906058668,0.0031097900648628667,-0.0734373538558896,0.0076588079541847305,0.0024945231963031953,0.012036880643176154,0.0,-0.0009825093722155784,0.05647477427268693,0.10664287458402193,0.028227252081062144,0.613975232689464
36,8,3,-0.0226344348120579,0.0312193925702284,0.0,0.017256543676084972,0.007702390518989608,0.1762586834563281,0.01158219442908592,0.005316375271408603,-0.0451675796245952,0.00626808072398452,0.07980451544459735,0.0,0.0,0.005265693664507281,0.00041311581481778554,0.009448844877783089,0.03054966051413849,0.0784784475227047,0.020941042426670557,0.6544394390318228
37,8,21,0.011640061258354213,0.02395035107365086,0.002015363020098166,0.016302509190120763,0.008787262248277203,0.12698525010325765,-0.005165253740391745,-0.033251833436572745,-0.036644603580357094,-0.03322946173763961,0.0038253748443479183,0.0,-0.0029410110594939106,-0.01274382588927127,0.0,0.0,0.021765883941579117,0.041632919200865495,0.013292829080326831,0.5916661621429202
38,8,22,0.007953656159113318,0.04197523805136595,0.0,0.010422920480877073,0.0155479411356274,0.12896683976902504,0.0010765552231279346,-0.04281888829689368,0.045301803689147796,0.004201243987442617,-0.06786097454089485,0.006851483718832884,0.001012170308551463,0.010315695867817349,0.0,0.003538087515275758,0.044203577272210644,0.11395519079310304,0.02780102624280342,0.620082341117832
39,8,30,-0.029457176721874596,0.02950002461436987,0.010782462418936892,0.012952437882505167,0.0,0.1346016595048513,-0.010839895815114218,-0.05775169334989049,-0.002399974078009053,-0.03335324003059155,-0.04934552943652318,0.010657876281324037,0.0,-0.0035022262665164203,0.0,0.004734626286960222,0.024273068980105422,-0.005665438890776243,0.01429351445439699,0.5997385453701796
40,9,2,-0.01106778071157368,-0.04305994384558829,-0.004635380763647023,0.012102995488604294,0.008667582754179831,0.12194733038433238,-0.013321170858197617,-0.08474063121016812,-0.2713834645901508,-0.04143015416349544,-0.1760970491415711,-0.005383140844903636,-0.00690735204557079,-0.01229846892311721,0.0,-0.0003035407142246366,-0.05878606916812087,-0.10233724466338825,-0.05751651275133121,0.505283900675795
41,9,3,-0.006141925225023237,-0.04202490935130787,0.0035767118065512036,0.010090906300823085,0.005874436160160756,0.10980619044049844,-0.013870666879202322,-0.0822591148348513,-0.269737119356159,-0.03918154557572844,-0.17230858219659378,-0.002972665919166252,0.0,-0.012124175239517821,-0.0019620214225176485,0.0,-0.05542443011522264,-0.10493328806228878,-0.0429066683862152,0.517094035441039
42,9,21,-0.013494510334378812,-0.047056286138152104,0.012587351212915418,0.012343396693913744,0.006606481988734893,0.14093665562606453,-0.01805930306945122,-0.08685077468469898,-0.2843358148341448,-0.04354430116448829,-0.17409199914525456,-0.0045117951602424294,-0.002991630909179368,-0.011412180938747456,0.0,0.0,-0.05042061296527348,-0.10588082191515849,-0.05665518492286331,0.5006689050143647
43,9,22,-0.00880794030175305,-0.03594047746268071,0.01309586353533438,0.010094595400164668,0.007180267767429157,0.12247538095936679,-0.011227177708461952,-0.08453548425606061,-0.2704819463337848,-0.03786863509850608,-0.1684106683975638,-0.0035834717741261317,-0.005873879946536887,-0.0123932295225045,0.0,0.0,-0.06032461129644866,-0.09903543458501479,-0.04053217338101211,0.5094659811145495
44,9,30,-0.01573616048137524,-0.036893625166633956,0.007029782245364592,0.012892907824523259,0.006334042446252721,0.10823020305881144,-0.008301594002144114,-0.08332550439733417,-0.2747049944083204,-0.042277913619906016,-0.16932483259050068,-0.004978948327416571,0.0,-0.01193489299891328,0.0,0.0025809512249109156,-0.05402857671479134,-0.10425647347025788,-0.04758206076714643,0.4962294322883861
45,10,2,0.020836758165641657,0.020254853036299172,0.006053336044733208,-0.034637591473698444,0.0053710728441729435,-0.13010569485613363,-0.00209324220351758,0.6637811150321794,0.7870140011203962,0.2033753911654289,-0.07982120361135689,0.043045283223396145,0.030875642719932896,-0.07691888295364491,-0.00318365169547457,0.0038111794183753474,0.024488523586875102,0.5917361691457109,0.012795768447813716,0.25273045826202134
46,10,3,-0.010968412457037705,-0.0271437954288675,0.00946704548893789,-0.02075411408092227,-0.0037324521926542543,0.04891584886518318,0.0,0.7317999768893916,0.5639622948208014,0.009148977897284975,-0.04905917863479152,-0.01917780793152844,-0.01270772211492242,-0.0783544368430437,0.0,0.012171075659620405,-0.03989200870744488,0.10065953536808173,-0.01204032080161404,0.35677669417276303
47,10,21,0.0,-0.02680635614464266,-0.011435059382564824,-0.19837704737928416,-0.15768594247964154,0.14210044625376295,0.0037789111061413234,0.7345363168342819,0.2618515960830261,0.02235579558669597,-0.10571408624396146,0.02265004570339863,0.0019142411120503075,-0.013054195025141302,0.0,0.0029015684892459803,-0.031260552520800275,0.1501564580565146,0.004494508290039628,0.47584608771070647
48,10,22,-0.028000836533953664,0.02225111049582571,0.0,0.0,0.023597168578636155,0.06855069795399543,0.005575857951901225,0.7711593411526583,0.3606018549228601,0.20764326302676292,-0.0728813161175161,0.04070953863201618,0.021322326421888964,-0.016925168338288932,0.0,0.0038645357314046197,0.020061596828758646,0.5379896371332445,0.013600441831446014,0.4203801745387028
49,10,30,0.01714215301503414,0.03940121815612143,-0.011433591397166754,-0.02946558902470368,0.0,-0.11681634890577468,0.0025811440489800505,0.6205280834484729,0.7839907775842944,0.1966064418059164,0.027813589907207507,0.013004728620102728,0.00815614818991201,0.11552249532560101,0.0007991667528503403,0.0008192888087600469,0.09078183046072016,0.7234171468697032,0.00838913420551067,0.2621659101940339
50,11,2,0.01220945748558845,0.00602752128911304,0.0,-0.03152698188877241,-0.005845451651870565,-0.05253875614377416,-0.009482739347466332,0.6830907776686486,0.6615461057394435,0.14192655243563418,-0.08845924497008853,-0.020380974251566344,0.026753224675524035,-0.10493897252632295,0.0038011496036510655,0.008069963005233069,-0.020714924970098716,0.34010347926253,0.0245537533702458,0.24804483216377693
51,11,3,-0.004184842500569209,0.05542535670520749,-0.0132233194961519,-0.15278038522411908,-0.12072192286040893,-0.16072290797287112,-0.01664210129184,0.20569338765464915,0.7145883511855535,0.17104073406763515,-0.09636484750841764,0.015663691103206184,0.011254085865445528,-0.10288737006541687,0.006527903378593064,-0.005704615877510706,0.03964342115962004,0.4659463476477204,-0.006366974068494073,0.27769945995599876
52,11,21,-0.008416327820440328,-0.07734507574097566,-0.002738182362242494,-0.11836813669788036,-0.10906555499977243,0.0435045694665756,-0.010683043310574352,0.18824191681330457,0.16451744662708437,-0.005083476350718318,-0.16876029501750991,-0.017275280028704303,-0.0055468964857906655,-0.01969252307392544,0.0027583716261015754,0.0,-0.06769405385535811,0.0987958686030475,-0.007105139211392292,0.44133535720784556
53,11,22,0.013275193469173933,-0.09062460223556273,-0.010253008136866918,-0.0745073682090315,-0.052794693424934466,-0.10978990557751664,0.001756549122133934,-0.0909683858278217,0.20238742878943666,0.07398095667702012,-0.1652336646432444,-0.00881819457676808,0.005729624123072462,-0.04514074738276175,0.0,0.0,-0.06704417265559909,0.29758926622768084,0.00021268910004031472,0.42365670169384356
54,11,30,0.018314100229133434,0.023540944261738084,-0.013880788098359326,-0.05110717539533337,-0.03327302476316686,-0.15376696606785142,-0.004954911935265709,-0.07263661399113193,0.7124833875159475,0.12179552579192998,-0.13678001309473423,-0.012862947500504365,0.00971173037916024,-0.10443708209588173,0.0,0.0022358881381522935,0.0159197593400075,0.4210244777948059,0.006925318579592273,0.34940770941108523
55,12,2,0.023809918112373245,0.05346210983469392,0.002153973284200996,0.05524522277147549,0.036770253672551295,0.11430749447937612,0.2889266907992185,1.031202332593042,1.355632754352021,0.4747409043793167,-0.020234067744915336,-0.009891028781432158,0.0030536442211723473,0.08851839415417966,-0.00012575639560161343,0.0007892635946818629,-0.011018951091850573,0.82103373618647,0.004098260963051709,0.4604486784426598
56,12,3,0.026622698100221543,0.044523845748114306,0.005295245429644254,0.06007975110200262,0.04602724031361225,0.10066794758487113,0.2755861524525914,1.0209381874126637,1.3613980390970666,0.48857150690618123,-0.020836221880793343,0.007643183992305147,-0.011999169444090367,0.1056702406663844,0.0063187040675174565,0.011934667253222578,-0.018370437478565982,0.8325749203069771,0.006720558494713175,0.45800348825194437
57,12,21,0.0007579281604499171,0.03437595022746065,0.0013346943496203678,0.05591476518212751,0.04837806733596829,0.0337032491794878,0.28674388610103263,1.0412225198001894,1.353380817090697,0.4899608953472408,-0.01844919081122589,0.0,0.0,0.09873055865405934,0.009477424727038301,0.003947354103719853,-0.016791573047248917,0.7912842341943825,0.0027245674109180975,0.45725351987972296
58,12,22,0.021437503981836147,0.022760946890526584,0.0,0.06238035626438618,0.031295602669129056,0.09563132478757724,0.27244219317587903,1.0494637752578337,1.366416728539335,0.47454981821453257,-0.014010447440250044,0.0,0.0,0.1178142631075806,-0.009104366372231184,0.0,-0.022934345122823576,0.8212163901671202,0.009431014002256136,0.4491862092473511
59,12,30,0.025856082470310376,-0.019096788293365,-0.002005927400287016,0.061949609575249726,0.039126754950674775,0.08444485695716128,0.26807242709311735,1.029671278095019,1.3379130559467178,0.4722137841527156,-0.022606875748101524,-0.005696599704859092,0.0,0.12273670384581759,-0.00984862530701475,0.01250770509206938,-0.024815935487314353,0.7951898521121398,0.0,0.44068199160889066
60,13,2,-0.002847184490444847,0.02313708182994809,0.0006416037849548637,0.012446948185196484,0.006487186176997275,0.1515912496376278,-0.019799947299580945,-0.007729063749573238,-0.13467021807356863,-0.03825631054139737,0.2620951808373192,0.0031878572538148555,0.0,0.027031085531539812,0.0,0.0016462219730332417,0.02664079509758976,-0.12828907007579574,0.019337112858685248,0.43331956023770707
61,13,3,0.009477470135703632,0.020935777952166126,0.0017593865100381469,0.0,0.001165339235747014,0.14718622064325038,-0.020619583665240807,-0.009043173402105817,-0.1369267409442078,-0.0387954561509134,0.2680018479471101,0.004038436967314165,0.0,0.031228833705496516,0.0,0.0022864137837988983,0.04175438453826642,-0.12499060609522612,0.027046221237502,0.44478296336314466
62,13,21,0.0017443586628398773,0.020599887263583017,0.0,0.012680495646975164,0.0066571855850642465,0.15633714264547172,-0.01954443170819746,-0.009860350202205402,-0.13450738388017616,-0.03978120990184642,0.25471246949668075,0.0,0.0015301063761693641,0.026008598401690636,0.0,0.0011733663860704286,0.024633067471479884,-0.12863365134696814,0.016504817756664774,0.4337000285604454
63,13,22,-0.008830163682705458,-0.037876394232935345,0.0007643085091451515,0.012005774109909393,0.006874717329334549,0.14782021111499988,-0.02225383466350538,-0.024133964606557996,-0.10661655050277538,-0.04267218612425394,0.20779258068099593,0.002042623071565611,-0.0034008677476813007,-0.02944132064441552,0.0,0.0015021658295561457,-0.014908308003396393,-0.11696171812851883,0.007750823631157675,0.4162819186426638
64,13,30,0.00933794296632644,0.02364264929091969,0.0,0.01430157719834933,0.0071551291631688566,0.1579998235730209,-0.020956752347351768,-0.007026627228778138,-0.13777119550266465,-0.038806716223386155,0.2687774428696138,0.004771934633084233,-0.0012846815064079288,0.027546484397857757,-0.00134391969827119,0.0028820934565547914,0.01668479210082298,-0.13313690124199715,0.018010046830718447,0.427327099349604
65,14,2,-0.017917572824929902,0.018064196004940435,0.0,0.011238454741638267,0.0046392148249483085,0.05120708056701347,-0.012161125089322345,-0.3048763672816863,-0.20168295875559705,-0.06039376352581133,-0.13070164821637137,-0.0072500072604318126,0.004958228058564794,0.0028720676378139838,0.0,0.0,0.0,-0.12857980853043002,0.012735281406353232,-0.5131259760476703
66,14,3,-0.010806542865312949,-0.007745552677183392,9.771016799956265e-05,0.010219804786104791,0.0013069544013831825,0.055477605709549065,-0.009329214343827089,-0.3130703931421687,-0.18757165120543492,-0.05412780213329421,-0.1311502866779216,-0.005706349383928956,0.00266957154342715,-0.01605220666894572,0.0,0.0030729930676321234,-0.0068003918732852,-0.1352050077686249,0.00900919709109523,-0.5691127536883649
67,14,21,0.007687654398464968,0.0067221319611949545,0.0,0.008967368989141132,0.005690327408391611,0.04898495885960875,-0.014020306955226507,-0.3345134647747512,-0.20511065375944015,-0.05993142128784062,-0.10109393020375909,-0.013659358361352588,-0.004512534624954571,0.002400891170027083,0.0,0.0037796900383495666,-0.0019130630229978471,-0.13453569488467165,0.007605593925327874,-0.5543233253823179
68,14,22,-0.012314703920508265,-0.012774607895523557,-0.004521040379588722,0.007954734007077876,0.00642664073350471,0.050567609409083406,-0.0097873949307648,-0.31117386090653976,-0.19048579626639708,-0.05392133049141577,-0.11961906510008236,-0.011822119864024618,-0.002345368441900606,-0.01518775862769557,-8.622600809086962e-05,0.0,-0.029218053787193162,-0.1282607881442279,-0.001633611688855117,-0.5554509421479147
69,14,30,-0.015284948854489458,0.007734377849544235,-0.002580679673888255,0.012180911738715026,0.0024844504553254575,0.04994788573554254,-0.017769248909232954,-0.3319751337234831,-0.20739050627209676,-0.05991161718429598,-0.12131015724596472,-0.013122255231655883,0.002257262518102284,0.004913845994567839,0.0019048294431425834,0.0037632920237272048,-0.0047694246982115515,-0.13486897905075615,0.007277125407716009,-0.5723621564027732
70,15,2,0.010039785856930803,0.006057324461463668,0.0,0.015569388051548968,0.0065248483950079445,-0.02067415055028621,-0.010963615688736588,0.016826845233324443,0.05870387678958564,-0.04938486967776981,-0.014834701335960992,0.0,0.008091731041500497,0.011408088952304083,0.005514419613416921,0.008982912540712778,0.02552886711055837,-0.12377086456543943,0.009045595334133504,-0.1760216953664755
71,15,3,-0.009246098256269453,0.0070313675740240915,0.0,0.011571620594994798,0.008837715760095968,-0.0033144081040898162,-0.013567142019510977,-0.028750635586218196,0.04023348007654706,-0.04864613996373163,-0.12821689217883642,0.0,0.0,0.024130459493439924,0.0,0.0,-0.01424347426487375,-0.1199201807866845,-0.004320971671033174,-0.291470273886897
