f_id,i_id,EMNA,PSO,RandomSearch
2,1,5.08172893804681,4.450688776632671,3.5413284223087254
2,4,6.227475513620543,4.609304803445515,3.621698999023325
2,5,3.3034915783196563,2.479119915463295,3.621319073378613
2,6,6.393156099582137,5.0634775660374975,3.650789825039417
2,7,5.7713598428820285,4.600807144327695,3.649392097445234
2,8,6.073808937909831,4.8050078857012,3.624119518558232
2,9,5.336526768907788,4.42997241311676,3.636445966690855
2,10,6.202656361545251,4.62101726941128,3.619851373344178
2,11,6.263293538791161,4.620810275553322,3.602454300629319
2,12,6.297771561260414,5.055566796694156,3.692134515601467
2,13,5.244022928500035,4.545657838409756,3.648268735110875
2,14,5.563085559832493,4.739537184714746,3.738772137166272
2,15,4.530423188369841,3.9322782120212607,3.7446903581763142
2,16,6.251793095437652,4.986622272245265,3.6452890673049048
2,17,4.7971750111671705,4.202705938229691,3.609529547071823
2,18,6.227110825048306,4.8452918165816,3.608024960757785
2,19,6.098837079932038,4.781092793835958,3.623928970606855
2,20,5.18496413701684,4.402322665052938,3.627818019264891
2,23,4.114750636663693,3.737179089113477,3.658237257414092
2,24,5.04815538756803,4.25734862127648,3.583546013168381
2,25,4.070631528871639,3.580541082021386,3.6651107332284
2,26,5.153448928190476,4.291800058748786,3.622230119300797
2,27,5.301112514842907,4.313905997394804,3.6177907770478734
2,28,6.011313319942978,4.728193069934101,3.633206993000007
2,29,4.380404021269592,3.9334797727541546,3.678125468314364
2,31,5.242317248316975,4.534754338072548,3.643693973527841
2,32,3.878041442810171,3.22201864441344,3.5954160675341758
2,33,4.803165387402217,3.906216905159614,3.712647512193319
2,34,5.995658029494678,4.984432741512175,3.5828991264972587
2,35,5.925261474209298,4.824078152525665,3.62147764964844
2,36,4.87103884205472,3.779816963096856,3.6870705777835138
2,37,6.1815984020994446,4.671749505139071,3.577280407976033
2,38,5.1187806649511485,4.023738493105462,3.607318775820741
2,39,5.778687047271958,4.598833293148547,3.6570413352872326
2,40,3.0094827349108093,2.4204423597696687,3.61509705221101
2,41,3.7114879496489457,2.933454704003299,3.663887582009359
2,42,6.369091918597139,5.042084151465783,3.690197009145959
2,43,5.579134593899946,4.5760749473104045,3.684779507543206
2,44,4.566413552151848,3.4095440002205297,3.6400771814933655
2,45,4.406979221014433,3.934746199956108,3.532881538698664
2,46,6.041032036373052,4.7609968938468885,3.6170292629190137
2,47,4.0265516805311234,3.6149043621831343,3.544695061954304
2,48,4.448669854585457,3.710177320925084,3.57903321352657
2,49,5.221906487238336,4.280513476049566,3.592953025330969
2,50,4.925069720543778,4.05318288552674,3.5324459669671158
3,1,1.712432180531799,1.780162811414837,1.5249840202669438
3,4,2.077383930995082,1.9350533593010104,1.5269814050723496
3,5,1.9243360436573125,1.8591885921443905,1.557723825979389
3,6,2.0147110047975887,1.8867471625932533,1.5166702630641604
3,7,1.1980131668156533,1.3883112992397857,1.5197040712374812
3,8,1.866799652750104,1.8713052126841196,1.514298925200074
3,9,1.7910458789040458,1.804303063200776,1.5537478797384634
3,10,1.8144616633067328,1.86427644372357,1.548751609273548
3,11,1.6142855983537892,1.7432432352489982,1.5204237426618177
3,12,1.80564160022192,1.8416963300310996,1.5471559363533482
3,13,1.8165014193670503,1.822528091620249,1.5286860572069736
3,14,1.810981138022301,1.8512392449912212,1.535411380376308
3,15,1.937415100008501,1.9058221261978332,1.5558368234886175
3,16,1.9815480793573588,1.8988917241575205,1.5679013757889348
3,17,1.8579197731857355,1.850423714680396,1.5065420200878423
3,18,1.676011868780196,1.7289841914039956,1.5186119422875397
3,19,1.8598189094220956,1.8593482724859869,1.564938556930717
3,20,1.736173583673189,1.8224419003279493,1.5276514448557177
3,23,1.6742468723966843,1.8089370478840128,1.5366412161886502
3,24,1.8923178179540532,1.8503253861938649,1.5225350429339888
3,25,1.6193805419802842,1.7106703862241417,1.5303579850457232
3,26,1.934636802885348,1.8523233340891525,1.5153894980457745
3,27,1.916173593485298,1.8713204838717463,1.5183166275675877
3,28,1.430298505098924,1.5694904775686171,1.53445968612886
3,29,1.7630124548512578,1.81722438820632,1.5389661859775656
3,31,1.7091167030405598,1.7817098068089503,1.520787863524672
3,32,1.5576334373114615,1.7076660969704167,1.5149328921149332
3,33,1.426729711551165,1.664217297223988,1.5235216142464438
3,34,2.1759206330668768,1.9691773099439989,1.517970237776718
3,35,1.5572759326069123,1.7075496983963865,1.5190873588390497
3,36,2.111408304499376,1.908234971831508,1.5388952269716114
3,37,1.963285886749633,1.8508036611838845,1.5191607755207042
3,38,1.3928346891892265,1.5366913133712967,1.511376414245161
3,39,1.322249856583234,1.4299979801849407,1.5135834161891282
3,40,1.993972788632478,1.8263513592549137,1.540191438196277
3,41,1.7727693465798895,1.8225714340656387,1.512876209862776
3,42,1.9229569179352604,1.865945829522008,1.5166295565531418
3,43,2.186966875602389,1.8758773974544467,1.5204522896288906
3,44,2.131635964800576,1.8855848871780856,1.5293573039640678
3,45,2.0306298381800554,1.868965482645233,1.4988030616036423
3,46,1.99814236061778,1.9250822958948928,1.5412157773336383
3,47,2.197753399080738,1.8847179916286845,1.520932753653005
3,48,1.769127570139558,1.8312612574291784,1.5339688890514225
3,49,1.5820784243045276,1.689380393563359,1.5265462894570565
3,50,1.9718884461643016,1.8995970800965765,1.5205426790591765
4,1,1.7062933549217578,1.740139319788906,1.6201658093927729
4,4,2.070515503535749,1.988005149354383,1.645621850320098
4,5,1.9281651577729184,1.934796666489296,1.6369738411529478
4,6,1.9544878241490784,1.9026302366327856,1.6618479238273884
4,7,1.3708273917576344,1.5010383093922408,1.6308875001095409
4,8,1.8962793647452163,1.8491015804917643,1.651340078557546
4,9,1.8129827306072144,1.867482137952636,1.6800789673351444
4,10,1.8284742039676176,1.8528983183455623,1.6437189127578389
4,11,1.5836833071024827,1.7001318986191676,1.6393021567737802
4,12,1.8390664832896784,1.8189593972941207,1.643657203619043
4,13,1.820347320057588,1.8123073041356736,1.6302632999925262
4,14,1.8225656526033391,1.8467767074167407,1.6577371988216256
4,15,1.959013230212782,1.9667669462548487,1.6327354643924106
4,16,2.007796112818846,1.926415610984442,1.666903878390629
4,17,1.85547673275545,1.8947590187835244,1.6331994367467175
4,18,1.7043774802566565,1.7518941592208588,1.6490188602541154
4,19,1.901251142339912,1.8873988397800203,1.6407391437087906
4,20,1.810939236839041,1.7819413460188722,1.6314108172252233
4,23,1.6943692026145667,1.8004606470168398,1.6667278127848573
4,24,1.9006620836036388,1.88836504655218,1.6453672161374528
4,25,1.639247857173454,1.7600016041870985,1.637233642766456
4,26,1.9331307180811108,1.9336459545879892,1.650270100994983
4,27,1.867131531110151,1.908858357130239,1.6479655766200016
4,28,1.4997027064764763,1.5360836092403225,1.6406386903981456
4,29,1.8048524018257188,1.8337362831629171,1.6500059935915492
4,31,1.7807188937472294,1.8591309444723452,1.6503579941659243
4,32,1.621669350445114,1.6854774422117345,1.6461030253918936
4,33,1.4805432104897407,1.555092104257613,1.649237851254674
4,34,2.1105847538376747,2.042444324408771,1.6398668761674873
4,35,1.6384034304921444,1.6369175090630246,1.6510804568769135
4,36,2.0218291125143555,1.9475540164727447,1.6359241917419385
4,37,1.9111384927955952,1.8646753616712144,1.6435060256530634
4,38,1.3594388183365047,1.405920320334611,1.6562672593474252
4,39,1.3905698375357878,1.4663428466821116,1.637109087839736
4,40,1.9947526905845088,1.961447990724124,1.6313619335599605
4,41,1.846408111976672,1.8539500935113955,1.6108905332909318
4,42,1.916865135289848,1.9555809177464365,1.620975663899645
4,43,2.062310308919894,1.952280042977478,1.6438753609631076
4,44,2.037843835862163,2.0213446031442843,1.6369311775303337
4,45,1.9731112677961515,1.9585748740353652,1.6652897959826989
4,46,1.9953720967287412,1.9609380968315089,1.6657524558967498
4,47,2.1102993886206223,1.998098224034452,1.6567932089514652
4,48,1.7130574917943908,1.819902850042052,1.622467741178482
4,49,1.5972538667170086,1.663536299457657,1.666751500765769
4,50,1.9315519172440292,1.948323831188588,1.624279276526045
5,1,1.9026563014177775,1.329090383675498,1.1846335089413476
5,4,1.9036506310678691,1.5151414779103671,1.163624147878905
5,5,1.899326988875084,1.5198159231291843,1.1606865363826822
5,6,1.9022321266809077,1.5382810500567812,1.15724445153996
5,7,1.905554133428052,1.53330583512647,1.1436607369249523
5,8,1.9013325568190689,1.533121629873223,1.189289237324774
5,9,1.8976916185319592,1.5441316913199397,1.155358051729415
5,10,1.9011533737356507,1.5218471759129544,1.184225709313305
5,11,1.891844830007408,1.5442305113890515,1.171392247759706
5,12,1.894259208153298,1.5139632700066188,1.166403281060091
5,13,1.9013001872152304,1.4706126703535063,1.181100195134622
5,14,1.90006021114728,1.5294014912542264,1.1946597596777089
5,15,1.9044233251024771,1.531040001785714,1.1797594994923664
5,16,1.9031318648701268,1.5170957938860825,1.1771903101820604
5,17,1.900096718922024,1.561830013387781,1.177145549163914
5,18,1.9030870553365056,1.530188783514242,1.1875002897375848
5,19,1.910213321546532,1.5614905291926413,1.1669252526527791
5,20,1.9041807207617327,1.5412776798326542,1.1509119241296684
5,23,1.9052830038409705,1.5330968881462763,1.177605454262309
5,24,1.9057169428528065,1.5090659463179408,1.1835478067857963
5,25,1.9006279860747688,1.5214156880573138,1.1576478294189092
5,26,1.9037125958941656,1.5273072661423357,1.1505237207487615
5,27,1.9049753173579969,1.5302541683359565,1.1560955279660263
5,28,1.90822693172995,1.5598620784232344,1.170042906263136
5,29,1.901561288161545,1.528703169741373,1.180341883274477
5,31,1.902193906350204,1.5145625724634453,1.1910307041222776
5,32,1.9000563942750728,1.494142472633171,1.1686764747636706
5,33,1.8999854360973785,1.5256619450755622,1.1594669465864813
5,34,1.904969560630752,1.539708277556826,1.166581002746834
5,35,1.9008723498129356,1.5210407137497692,1.1941457122986736
5,36,1.8997235791029323,1.5273674246195394,1.1677983590909122
5,37,1.9066090444680737,1.5612483214547554,1.1650629826410597
5,38,1.9031288739028371,1.5497356989208828,1.1673464915621
5,39,1.901901971308941,1.534407881822946,1.1763921655633591
5,40,1.9008673782325505,1.5063031487838845,1.1817570197054943
5,41,1.8987450206438057,1.5502332183378795,1.1911060666988205
5,42,1.9052245581828384,1.5519946564842892,1.166199645845138
5,43,1.895491965033081,1.5100407944399656,1.1629525223641877
5,44,1.9025514111328552,1.552457497409239,1.1926401703909533
5,45,1.9086192891328249,1.5204901873932457,1.1643666101563666
5,46,1.9090731981996705,1.5381923549574572,1.1732569259020171
5,47,1.9007139114621567,1.5362556275522468,1.1726414570175985
5,48,1.8942640544647489,1.5486510253783732,1.1514059782467427
5,49,1.9056438318734303,1.5281192921777838,1.1875722869242753
5,50,1.9087998379976527,1.5226739802302365,1.1687879353404471
6,1,3.708465566867349,2.4084362640203105,1.1970783203797186
6,4,5.377380038648466,4.740093366971422,3.4006436221668785
6,5,5.128625620878574,4.025522014039037,1.1726142453034347
6,6,4.240452910421904,3.219021463723074,1.2723434480037852
6,7,4.823346142812436,4.298766642277272,1.8314133685086769
6,8,1.668132572586205,1.622324531889336,1.2060755777361762
6,9,5.23417881275602,4.590421514032474,2.300827382083173
6,10,4.836309485371006,4.165593343216355,1.9121596174723785
6,11,4.746808631897359,3.855508186112988,1.172189640118826
6,12,4.721648231128937,3.593585799146055,1.2420965101210286
6,13,3.921235474653172,3.2648315574145736,1.1956996879228092
6,14,3.472592256879645,3.367689037330025,1.2042881588726566
6,15,1.6254794557053691,1.716065020984327,1.164412535701521
6,16,4.694231544673537,3.3528185165517885,1.204944506168582
6,17,4.22316686704574,4.126541118553438,1.3080871919010135
6,18,4.73195219953942,4.006502373531095,1.1961041813201077
6,19,1.4882852106847526,1.8806321282680043,1.2082911001199237
6,20,3.828824930314711,3.4142950644176238,1.177325517422477
6,23,5.151601524342401,3.50631136483676,1.2071312523325282
6,24,5.044328732953737,4.4822829892413,1.825946434021663
6,25,4.357507065883777,2.5774382641940314,1.1712393574804496
6,26,3.984901787519242,2.834826731616177,1.2001618655817037
6,27,4.248455561491466,2.106445309605624,1.2385440302634172
6,28,2.493214687964953,2.2492688897464435,1.187864996134419
6,29,1.409321515993037,1.6994485241720598,1.1795416544797754
6,31,4.483995050017028,3.897496827166093,1.187241205481625
6,32,4.559258415880143,3.414658711415252,1.3370290589720433
6,33,1.8393953768646576,1.791335130516769,1.1540155529139238
6,34,3.216126386279521,1.927414481540236,1.2169799167994686
6,35,1.3749818458504788,1.7498357611228257,1.1744281960009169
6,36,4.471220026201308,2.115684134696996,1.1680054244717255
6,37,4.631730816007596,4.19822367578008,1.3418782782634042
6,38,4.170724054847302,3.690743905148577,1.281762385136429
6,39,4.094271646989475,3.116974348894728,1.1811686542668844
6,40,3.4958931809150733,1.8717229272036315,1.1962375647057608
6,41,4.270842395991034,3.06100218396082,1.1921391057336166
6,42,1.7461016867057415,1.6501402976230022,1.2045534103566728
6,43,4.967246023390814,4.219107250420209,1.2419192011198528
6,44,3.065322215862772,2.4577109219607176,1.1543126167313311
6,45,4.408457056719582,2.0208664647687207,1.115674572780631
6,46,4.264368032870648,3.874733991499532,1.2150908900160626
6,47,4.616645532793958,3.225809834529024,1.2085550909667622
6,48,4.146090646183,3.043013467502705,1.225581477042892
6,49,2.827989296012696,2.333649383365058,1.135742737705458
6,50,1.2252246367158817,1.7067235220666463,1.196994082541229
7,1,0.6752225400636954,0.8582164001137969,0.8119073736613406
7,4,1.7542174826134989,1.610907349663034,0.8392297790250816
7,5,0.5502790643758356,1.0769025929426153,0.7736304332820617
7,6,1.683946036021694,1.5615514683504417,0.8005301003559587
7,7,1.840493199619192,1.5674692950389346,0.7569059012422299
7,8,2.2921358861474004,1.8221692669919167,0.7921314135875489
7,9,1.3426414688249904,1.367754803573346,0.7824239861941173
7,10,1.2821346177335409,1.3432533755367837,0.828112540858112
7,11,1.6234063491330617,1.548750420764819,0.8339166161434034
7,12,0.5901661281715358,1.0668594529991609,0.8707784932646896
7,13,1.0926483423478488,1.1730814965981011,0.7404924926672387
7,14,1.6715208075846202,1.4269337778683089,0.8317201224006244
7,15,1.779604564547093,1.53253628860492,0.7739819430255792
7,16,1.563501603475389,1.448076375671418,0.7337637186812808
7,17,2.846906997088581,1.7028196476131583,0.7621450062605978
7,18,2.0026493865207726,1.588674960296653,0.7863104818562539
7,19,2.0011693195903675,1.5966472796105993,0.7840496771960447
7,20,1.4543169364093471,1.3219889977920705,0.8157426188646307
7,23,2.40068264823714,1.6747791464567512,0.8238777239554519
7,24,1.1811624464022112,1.228167545387212,0.7570354396052046
7,25,1.964851226095761,1.5782425650947036,0.7959701488860367
7,26,1.422008632877265,1.430044767025562,0.8181725558932905
7,27,1.8545841418765263,1.6462683378877587,0.8276551698673261
7,28,1.9906846743700508,1.5641002122119063,0.7408346229450284
7,29,1.9982277107520436,1.6744214813532443,0.8142112470839988
7,31,1.7200983043956506,1.359538774706423,0.7483034184916815
7,32,1.7343004115247254,1.4101621751049531,0.8006481943086778
7,33,1.5010518725654989,1.3882837521321,0.7632363361241494
7,34,1.9328346020448195,1.5531813754160968,0.8162756276385295
7,35,2.499761923026293,1.6434813598752425,0.8138711918310277
7,36,1.185249726326153,1.2829353240723884,0.771613817177274
7,37,1.87782725003462,1.543438590336062,0.7979686218460296
7,38,1.4480414616102786,1.3887295938805502,0.7803206924282069
7,39,1.7470291020207998,1.5874782374688043,0.7641641994344499
7,40,1.7752260566638838,1.44828786298248,0.7844961755945281
7,41,1.0705926780706634,1.297219693332872,0.770545850600912
7,42,1.0858574500483462,1.2443580968148271,0.7967978159289709
7,43,1.7468859001431545,1.4699025425031926,0.7827543435022277
7,44,1.3395764970182198,1.3210305507930136,0.7951774912882323
7,45,0.6608852479302004,1.1275492856416032,0.7778212512759752
7,46,1.5476744384764076,1.3696201928703935,0.7919248087659455
7,47,1.5591716750739073,1.4204341671265188,0.7586332260688189
7,48,1.600501858679202,1.4622165948368853,0.7781774926616027
7,49,0.9913808901381624,1.084876389017058,0.7955132908557657
7,50,1.558499496639735,1.4161858473583135,0.7749009945357477
8,1,2.528054919752814,2.8245095371056523,2.093898800471235
8,4,2.9340550115432387,3.014083690514584,2.090906969212882
8,5,3.443855439529669,3.2117522682704385,2.092079466391206
8,6,3.356540993746008,3.263265124373946,2.11130180228352
8,7,2.385938760404415,2.884423194760363,2.126086678841008
8,8,3.714122013042549,3.368088647136309,2.132475414018673
8,9,2.8085587468389908,2.998193592300253,2.0866238782580364
8,10,2.529218776043949,2.8638588906579847,2.033722449924256
8,11,2.2733513684880413,2.6735409478190517,2.081345950795917
8,12,2.448094503134434,2.8257117053418463,2.107539249731708
8,13,3.210277222896485,3.072050325665767,2.119272526712823
8,14,2.773765813907868,2.952180817139568,2.128858108664764
8,15,2.312295744313952,2.4772433545356223,2.094237132852104
8,16,3.2290162610487823,3.156192534782972,2.083751450630586
8,17,3.335000453385325,3.181482048570166,2.0868739064547337
8,18,3.8593670085481975,3.3894387625533486,2.0985572230765595
8,19,2.0806854743246035,2.549399374458858,2.0763168874260325
8,20,2.910679872704378,3.062234241965608,2.1365658673011176
8,23,1.31913498248907,1.970732722181001,2.1738901529789803
8,24,2.46172595102359,2.877584485543859,2.1273446926058446
8,25,2.3805249633207324,2.7295471484103397,2.102035306325285
8,26,3.1480800401138618,3.2316472992567515,2.155956287642064
8,27,3.2469514284385617,3.149309403519013,2.0006498133809325
8,28,3.2073911240653192,3.115807776500911,2.105967261472965
8,29,1.9136975646085517,2.404062119754377,2.103424091328709
8,31,2.049015795537549,2.210571785028524,2.1544596153566045
8,32,3.32292448980442,3.195896977592452,2.0669051868257355
8,33,2.700097709582708,2.866705997888726,2.118056819980932
8,34,2.2101103032088214,2.7170399404026884,2.1281777632546555
8,35,2.738882715492833,2.9298879937393334,2.0920535892494287
8,36,3.5821697519044498,3.233040266361049,2.1042843097171198
8,37,1.9334862621249151,2.6451674973780506,2.062053774165129
8,38,3.3214149300245555,3.0639144416664554,2.168831633740139
8,39,4.050925121918381,3.423875034922723,2.1076973952451614
8,40,2.787375086921359,2.9723805562860885,2.103014685083602
8,41,2.667440907096664,3.048718182213406,2.1246621196327564
8,42,3.200479952004484,3.2632447199233754,2.0604265699187017
8,43,2.2409155712616684,2.72658297628797,2.077730790827083
8,44,3.061792003849069,3.014631312886379,2.137906519240471
8,45,2.4222139869417965,2.846174919985329,2.100890033943895
8,46,2.573649717444717,2.7966888542774813,2.0637350630551845
8,47,2.9962686421011555,2.938511997800237,2.1525373111565838
8,48,3.176167656711539,3.0243496557160805,2.0959501594155
8,49,3.0424663664871905,2.9312373869406114,2.1442681045522987
8,50,3.5978893418456863,3.2793118632452503,2.129052617400423
9,1,1.1684582182421162,2.741608050680294,2.080658521771164
9,4,1.146768034240314,1.9727585317187293,2.1380629854536286
9,5,1.0288226153562734,1.960020670422313,2.089732586057141
9,6,1.1567637381074964,1.5963420030118838,2.106386469511646
9,7,1.1343837546874675,1.980545578025259,2.096611642915764
9,8,1.1379799122590326,1.4128914205298957,2.117027950541094
9,9,1.157158416521286,1.7750235748294765,2.0703946815676737
9,10,1.1278256599153424,1.845641650766975,2.1352622451915737
9,11,1.156158834314004,1.8871251148640649,2.056444491179096
9,12,1.1007874148213164,1.6829543147121098,2.0362249988203964
9,13,1.0269204950464903,1.4249316641039098,2.1103247835210537
9,14,1.137809211944558,2.113796828015804,2.1348779478062268
9,15,1.0983336031385351,1.4144787339886833,2.0730654609951458
9,16,1.1039500910612905,2.0068308470382714,2.1160470372697517
9,18,1.071867798256189,1.6345197412637744,2.0915811305700687
9,19,1.095896855377927,1.900633737678343,2.068940875313703
9,20,1.0775783585647616,1.97340929117742,2.0938414003545542
9,23,1.1084327274248684,1.9000456776078296,2.1181280247691667
9,24,1.06036128225357,1.9570912122198376,2.0612374095657326
9,25,1.1245166437601106,2.047414693268469,2.0985927420541235
9,26,1.0787050999511727,1.8056871394660885,2.106816497522129
9,27,1.1040898003760455,1.734229827135492,2.109156711599403
9,28,1.0710731510227562,1.4786737057244048,2.1356525147941663
9,29,1.156876545636779,1.4106495785550337,2.169873980243492
9,31,1.0916973363191247,1.7320572762278008,2.075238810872636
9,32,1.096897425139726,1.752422596709568,2.1563018630509165
9,33,1.107722549497094,1.7556240999639772,2.0572755131385088
9,34,1.1152955346053446,1.8428001902497424,2.1667738404684904
9,35,1.1775189893248188,1.6593699718409274,2.085610825210173
9,36,1.1591428506867136,1.6654742034318863,2.16212611826208
9,37,1.1304927914139449,1.94922017543792,2.145698722875914
9,38,1.1578200005287496,1.8577369305338285,2.068829056981058
9,39,1.1531002347502908,1.5130693409554152,2.1275749496836456
9,40,1.0564404407430763,1.56752449183037,2.0971399008386973
9,41,1.1386137855954643,1.467777232073057,2.078846035905776
9,42,1.1042406934835376,1.6670839090794336,2.032883782394633
9,43,1.136608971954355,2.022219991403956,2.0939089768486463
9,44,1.0484015000097342,1.908379330157349,2.0962122082031205
9,45,1.132693193793076,1.6839020939370566,2.111958554243272
9,46,1.1164448937556393,1.674062419659833,2.1305083490665733
9,47,1.1810094052839124,2.0562381890224746,2.0659102536080165
9,48,1.1388832374836702,1.682342020928755,2.12702076034324
9,49,1.1065704244899903,1.925437992072144,2.083507584396262
9,50,1.1652982393188125,1.8337675593331824,2.0014585656941994
10,1,5.296060805059571,4.935330060092092,3.6855022015584775
10,4,6.5161899048676615,5.1688533305682265,3.8466463886513007
10,5,6.306460273730178,4.999092915651772,3.557767288762945
10,6,3.449535315091381,4.386522447997384,3.5293560876291634
10,7,6.460094708385777,4.966395026294732,3.7455707516734704
10,8,5.46985733987895,4.691600214608676,3.641294232821254
10,9,3.958897876302917,4.1213641202836415,3.5770743805268395
10,10,5.134063046971394,4.657138285527209,3.743598399868609
10,11,5.015556810357306,4.702055608663396,3.736948618163401
10,12,3.4967276614620126,4.023504901672322,3.517586547205441
10,13,5.423716213293827,4.772515699824326,3.695106558639692
10,14,2.961353242893815,4.076249701986964,3.5855501220554555
10,15,5.138518992333048,4.57296349892274,3.5015668390939783
10,16,4.987052303240376,4.592199266764357,3.5964336435730866
10,18,4.705506767624061,4.508509580411566,3.566927194261775
10,19,6.123668746105552,4.776925416386772,3.7370045831004015
10,20,3.4526475199112285,3.978195726984645,3.574040759262452
10,23,4.074082445397712,4.16204636006306,3.589962641122663
10,24,6.3324339230601545,4.900887633020023,3.5484905564563483
10,25,5.716344142168027,4.997258555442426,3.680246959589841
10,26,5.313333813098589,4.585879183108864,3.628919226838907
10,27,6.812897798157867,5.47412305273669,3.877526095574326
10,28,5.120754947139977,4.7141197347034,3.5776826289648427
10,29,5.668426854872644,4.9923073178522746,3.745398695390691
10,31,5.937782466452418,4.735551881537873,3.6258601632830953
10,32,6.079693684768462,4.831043397797577,3.5231312190377104
10,33,5.3286684233190655,4.827915383374632,3.73661741838856
10,34,3.755726667209831,4.275131532911615,3.5887295678541817
10,35,4.7882401069704095,4.542254268135583,3.658340866582503
10,36,5.332336366258955,4.764518709896484,3.699680798604921
10,37,3.0308348324330523,4.059258409196287,3.4867259811669564
10,38,6.713732543294597,5.076442578573122,3.7432107509392702
10,39,5.680818458615794,4.798665235510371,3.6658246883350314
10,40,5.267879414718629,4.614602909295884,3.566983716121164
10,41,5.801311541603829,4.853429158831924,3.520282045067677
10,42,6.496737785203855,5.104106077047954,3.9220445162713897
10,43,6.009988786413024,4.890854443321317,3.9080200108020025
10,44,6.828731312735366,5.26984337900185,3.713216690092101
10,45,4.561363346032233,4.554220286331675,3.604927929044067
10,46,5.005192435727424,4.626805863000223,3.612131381733618
10,47,6.4248132047002136,4.928506701348607,3.627502931978301
10,48,5.765359856539693,4.800063849855528,3.642523128615972
10,49,5.551701115502766,4.773122727738022,3.5852540490047677
10,50,6.705750107720254,5.3853375447137255,3.9973470089549896
11,1,4.491018629138223,2.9389227699973457,1.3632555361680845
11,4,1.499349583674871,2.005285920332993,1.5289460668207304
11,5,1.302333360281701,1.9763442917404168,1.5026430610144217
11,6,1.5187472253571408,2.096872273585951,1.5114980262428703
11,7,5.394864658515375,3.498745176916375,1.375353774912717
11,8,3.1978417624319277,2.7776647463930373,1.60630549297304
11,9,1.493178271904,2.015410746601978,1.5749952796273032
11,10,5.054097737470554,3.2110730023000955,1.4605297950276317
11,11,6.54413241395038,4.220321894728628,1.5177815945414097
11,12,5.835915022192472,3.808014689153463,1.5513342724371164
11,13,5.789403394506627,3.535279896812201,1.529341902255439
11,14,1.1695237813684511,2.2697202856906857,1.5137054142412625
11,15,5.277329258641712,2.9818311738419787,1.49644895057465
11,16,1.4073663114818606,1.9578620096476729,1.4422818497460992
11,17,5.921900709577244,3.609127004063538,1.445198876778918
11,18,6.281272289187503,3.946705777630617,1.450468500544526
11,19,1.4751676831826774,1.9539134966189116,1.512537117426593
11,20,1.5350412880666038,1.9107200178328607,1.5624850473179646
11,23,1.4024218926312118,2.07032480022928,1.4813141330269235
11,24,6.516562614809877,3.881140466386891,1.6026316075231295
11,25,6.187652603498099,3.822743563644118,1.5187488255506985
11,26,5.826324372748919,3.3617060654055475,1.5219527780836142
11,27,2.1279011206708707,2.568354768781832,1.5632198723555273
11,28,5.4577910692199385,3.17927794272624,1.3952135641787349
